"SEQN","HOD010","HOD030","HOD040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","HOD140","HOD150","HOD160","HOD170","HOD180","HOD190","HOD210","HOD220"
18278,2,,6,6,5,2,1,2,,,,,,,,
18279,2,,1,6,3,1,1,2,,,,,,,,
18280,2,,2,5,5,1,1,2,,,,,,,,
18281,3,,99,4,3,2,1,2,,,,,,,,
18282,3,,5,5,1,2,1,2,,,,,,,,
18283,2,,2,8,5,1,1,1,,,,,,,,
18284,4,5,4,5,5,2,1,2,,,,,,,,
18285,2,,3,6,5,1,1,2,,,,,,,,
18286,2,,1,6,2,1,1,2,2,,2,,,2,,2
18287,2,,6,6,3,2,2,1,,,,,,,,
18288,2,,4,6,5,1,1,2,,,,,,,,
18289,2,,99,3,5,2,1,2,,,,,,,,
18290,2,,2,7,3,1,1,1,2,,2,,,2,,2
18291,2,,5,5,2,2,1,2,,,,,,,,
18292,2,,4,7,5,1,1,1,,,,,,,,
18293,2,,1,6,2,1,1,1,,,,,,,,
18294,2,,6,7,3,1,1,2,,,,,,,,
18295,2,,1,7,1,1,1,1,,,,,,,,
18296,2,,3,3,2,2,9,2,2,,1,2,,1,2,2
18297,4,6,99,5,1,2,1,2,,,,,,,,
18298,4,4,99,4,2,2,1,2,,,,,,,,
18299,2,,99,777,5,1,1,2,,,,,,,,
18300,2,,4,8,5,1,2,1,,,,,,,,
18301,1,,2,6,1,2,2,2,,,,,,,,
18302,2,,1,10,2,1,1,1,,,,,,,,
18303,3,,99,5,3,2,1,2,2,,1,2,,2,,2
18304,2,,3,8,5,1,1,2,,,,,,,,
18305,2,,99,2,2,2,1,2,,,,,,,,
18306,2,,4,8,4,1,1,2,2,,2,,,2,,2
18307,4,4,1,5,3,2,1,2,,,,,,,,
18308,2,,5,9,5,1,1,1,,,,,,,,
18309,1,,99,3,1,2,1,2,,,,,,,,
18310,3,,5,7,2,1,1,1,,,,,,,,
18311,2,,3,6,3,2,1,2,,,,,,,,
18312,2,,1,9,1,1,1,2,,,,,,,,
18313,4,3,6,3,1,2,1,2,,,,,,,,
18314,4,5,1,4,3,2,1,1,,,,,,,,
18315,,,,,,,,,,,,,,,,
18316,2,,2,7,5,1,1,2,,,,,,,,
18317,4,5,2,5,1,2,1,2,,,,,,,,
18318,6,,1,1,1,3,9,2,,,,,,,,
18319,3,,6,6,5,2,1,2,,,,,,,,
18320,2,,4,6,5,1,1,1,,,,,,,,
18321,2,,5,7,1,1,1,2,,,,,,,,
18322,3,,6,6,4,1,1,2,,,,,,,,
18323,4,4,99,3,1,2,1,2,,,,,,,,
18324,4,4,99,3,3,2,1,2,,,,,,,,
18325,2,,3,6,5,1,1,1,,,,,,,,
18326,2,,3,9,3,1,1,1,,,,,,,,
18327,2,,2,6,3,1,1,1,1,1,2,,,1,2,2
18328,2,,5,9,5,1,1,2,,,,,,,,
18329,2,,1,8,2,1,1,2,2,,2,,,2,,2
18330,2,,3,8,3,1,1,2,,,,,,,,
18331,2,,99,6,2,2,1,2,2,,2,,,1,2,2
18332,3,,6,9,5,1,1,2,,,,,,,,
18333,2,,99,5,4,1,1,2,,,,,,,,
18334,3,,3,6,1,1,1,2,,,,,,,,
18335,2,,3,6,5,1,1,2,,,,,,,,
18336,2,,2,8,3,1,1,1,,,,,,,,
18337,2,,1,5,1,1,1,1,,,,,,,,
18338,2,,99,5,4,1,1,2,,,,,,,,
18339,3,,99,5,1,2,1,2,,,,,,,,
18340,2,,2,11,3,1,1,2,,,,,,,,
18341,2,,1,12,4,1,1,1,,,,,,,,
18342,2,,99,10,5,1,1,2,,,,,,,,
18343,1,,99,4,2,2,1,2,,,,,,,,
18344,2,,2,6,5,2,1,2,,,,,,,,
18345,4,3,99,4,2,2,1,2,,,,,,,,
18346,2,,3,3,3,1,1,2,,,,,,,,
18347,2,,2,6,1,1,1,2,,,,,,,,
18348,5,,99,7,2,2,1,2,,,,,,,,
18349,4,5,99,4,2,2,1,2,,,,,,,,
18350,2,,2,7,3,1,1,2,,,,,,,,
18351,2,,3,8,4,1,1,1,,,,,,,,
18352,2,,6,5,5,1,1,2,,,,,,,,
18353,2,,99,5,3,1,1,2,,,,,,,,
18354,4,1,6,7,4,2,1,2,,,,,,,,
18355,2,,4,6,5,1,2,1,,,,,,,,
18356,4,5,1,6,3,2,1,2,,,,,,,,
18357,2,,6,4,1,2,1,2,,,,,,,,
18358,5,,99,7,2,2,1,2,,,,,,,,
18359,3,,1,4,2,1,1,1,,,,,,,,
18360,4,3,5,2,3,2,1,2,,,,,,,,
18361,2,,3,5,5,1,1,2,,,,,,,,
18362,3,,6,6,4,2,1,2,,,,,,,,
18363,2,,99,6,3,1,1,2,,,,,,,,
18364,2,,6,5,2,1,1,2,,,,,,,,
18365,4,6,99,4,1,2,1,2,,,,,,,,
18366,4,6,99,3,2,2,1,2,,,,,,,,
18367,2,,1,8,3,1,1,1,,,,,,,,
18368,2,,6,6,2,1,1,1,,,,,,,,
18369,3,,99,5,1,2,1,2,1,2,2,,,2,,2
18370,2,,1,12,3,1,1,1,,,,,,,,
18371,2,,1,10,3,1,1,2,,,,,,,,
18372,1,,2,3,4,1,2,2,,,,,,,,
18373,4,1,6,5,1,2,1,2,,,,,,,,
18374,4,7,99,3,4,2,1,2,,,,,,,,
18375,2,,1,9,4,1,1,1,,,,,,,,
18376,4,7,2,3,3,2,1,2,2,,2,,,1,2,2
18377,2,,3,10,5,2,1,2,1,2,2,,,2,,2
18378,2,,1,10,3,1,1,2,,,,,,,,
18379,2,,6,7,3,1,2,2,,,,,,,,
18380,1,,1,6,1,1,1,2,,,,,,,,
18381,2,,6,4,5,1,1,2,,,,,,,,
18382,1,,2,5,1,3,1,2,,,,,,,,
18383,4,1,6,5,4,1,1,2,,,,,,,,
18384,2,,3,5,5,1,1,1,,,,,,,,
18385,2,,6,6,5,1,1,2,,,,,,,,
18386,2,,3,7,5,1,1,1,,,,,,,,
18387,2,,6,6,5,1,1,1,,,,,,,,
18388,2,,99,6,1,2,1,2,,,,,,,,
18389,4,5,3,5,1,2,1,2,1,2,2,,,2,,2
18390,,,,,,,,,,,,,,,,
18391,2,,99,6,4,1,1,2,,,,,,,,
18392,2,,4,6,2,1,1,1,,,,,,,,
18393,6,,6,999,2,3,1,9,,,,,,,,
18394,4,4,99,4,3,2,1,2,,,,,,,,
18395,2,,6,6,1,2,1,2,,,,,,,,
18396,3,,2,5,2,2,2,2,,,,,,,,
18397,2,,2,8,3,1,1,2,,,,,,,,
18398,2,,99,4,4,2,1,2,,,,,,,,
18399,2,,1,11,2,1,1,2,,,,,,,,
18400,2,,4,6,2,1,1,1,,,,,,,,
18401,2,,6,7,5,1,1,2,,,,,,,,
18402,2,,99,6,5,1,1,2,,,,,,,,
18403,4,6,99,3,2,2,1,2,,,,,,,,
18404,2,,1,9,3,1,2,1,,,,,,,,
18405,2,,3,6,3,1,1,2,,,,,,,,
18406,2,,5,6,4,2,1,2,,,,,,,,
18407,3,,99,7,2,2,1,2,,,,,,,,
18408,2,,3,10,5,1,1,2,,,,,,,,
18409,4,99,99,4,1,2,1,2,,,,,,,,
18410,4,5,1,6,3,1,1,2,2,,2,,,2,,2
18411,5,,99,6,2,2,1,2,1,1,2,,,2,,2
18412,4,6,99,4,2,2,1,2,,,,,,,,
18413,4,6,2,4,2,2,1,1,,,,,,,,
18414,2,,3,5,5,2,1,1,,,,,,,,
18415,2,,99,6,4,1,1,2,2,,2,,,2,,2
18416,2,,1,8,4,1,1,2,,,,,,,,
18417,2,,6,8,3,1,1,2,,,,,,,,
18418,4,6,99,3,1,2,1,2,,,,,,,,
18419,2,,3,10,5,1,1,2,,,,,,,,
18420,2,,5,4,5,1,1,2,,,,,,,,
18421,2,,6,6,5,1,2,2,,,,,,,,
18422,2,,2,9,3,1,1,2,,,,,,,,
18423,2,,3,8,5,1,1,2,,,,,,,,
18424,7,,99,4,4,2,1,2,,,,,,,,
18425,4,5,99,6,4,2,1,2,,,,,,,,
18426,2,,4,5,1,1,1,2,,,,,,,,
18427,3,,2,5,2,1,1,2,,,,,,,,
18428,1,,99,2,1,2,1,2,,,,,,,,
18429,2,,2,5,4,1,1,2,,,,,,,,
18430,2,,4,5,5,1,1,2,,,,,,,,
18431,1,,1,5,2,1,1,1,,,,,,,,
18432,2,,2,9,5,1,1,2,,,,,,,,
18433,2,,5,5,2,2,1,2,,,,,,,,
18434,5,,2,6,4,1,1,2,,,,,,,,
18435,2,,1,8,2,1,1,1,,,,,,,,
18436,2,,2,8,5,1,1,1,,,,,,,,
18437,2,,2,8,5,1,1,2,,,,,,,,
18438,2,,1,13,4,1,1,1,,,,,,,,
18439,3,,6,5,5,1,1,2,,,,,,,,
18440,2,,3,4,4,1,1,1,,,,,,,,
18441,2,,99,4,3,2,1,2,,,,,,,,
18442,2,,4,7,2,1,2,2,2,,1,2,,2,,2
18443,1,,1,5,2,1,1,1,,,,,,,,
18444,4,99,99,4,1,2,1,2,2,,2,,,2,,2
18445,2,,6,8,3,1,1,2,,,,,,,,
18446,2,,2,8,3,1,1,1,,,,,,,,
18447,4,99,99,4,3,2,1,2,,,,,,,,
18448,1,,99,4,4,1,1,1,,,,,,,,
18449,4,4,99,4,2,2,1,2,2,,1,2,,2,,2
18450,2,,3,9,5,1,1,1,,,,,,,,
18451,2,,2,10,1,1,1,2,,,,,,,,
18452,2,,99,7,3,2,1,1,,,,,,,,
18453,4,6,3,4,1,2,1,2,,,,,,,,
18454,1,,1,7,1,1,1,2,,,,,,,,
18455,4,4,2,5,2,2,1,2,,,,,,,,
18456,2,,1,9,3,1,1,2,,,,,,,,
18457,4,5,99,6,1,2,1,2,,,,,,,,
18458,4,1,3,3,4,2,1,2,,,,,,,,
18459,2,,3,9,5,1,1,2,,,,,,,,
18460,2,,3,8,5,1,1,2,2,,2,,,1,2,2
18461,2,,1,5,2,1,1,2,,,,,,,,
18462,4,6,99,5,1,2,1,1,,,,,,,,
18463,1,,2,4,3,1,2,1,,,,,,,,
18464,4,4,2,5,1,2,1,2,,,,,,,,
18465,2,,2,10,1,1,1,2,,,,,,,,
18466,4,7,1,4,1,2,1,1,,,,,,,,
18467,,,,,,,,,,,,,,,,
18468,2,,3,6,3,1,1,2,,,,,,,,
18469,2,,4,8,1,1,1,2,1,2,2,,,2,,1
18470,2,,99,13,5,1,1,2,,,,,,,,
18471,4,4,2,4,1,2,2,1,,,,,,,,
18472,4,4,99,5,1,2,1,2,2,,2,,,2,,2
18473,4,3,99,3,5,2,1,1,,,,,,,,
18474,3,,6,9,5,1,1,2,,,,,,,,
18475,4,7,2,5,2,2,1,2,,,,,,,,
18476,4,6,99,4,3,2,1,2,,,,,,,,
18477,4,7,4,4,1,2,1,2,,,,,,,,
18478,2,,2,7,5,1,2,1,,,,,,,,
18479,2,,4,5,5,1,1,2,,,,,,,,
18480,2,,1,10,2,1,2,2,,,,,,,,
18481,2,,2,8,4,1,1,2,,,,,,,,
18482,2,,99,4,3,2,1,2,2,,2,,,2,,2
18483,3,,2,777,77,1,1,2,,,,,,,,
18484,4,3,4,7,1,2,1,2,,,,,,,,
18485,1,,2,7,3,1,1,2,2,,2,,,2,,2
18486,2,,4,5,3,1,1,1,,,,,,,,
18487,2,,3,6,2,2,1,2,2,,1,2,,1,2,2
18488,2,,5,4,3,2,1,2,,,,,,,,
18489,4,6,3,4,1,2,1,1,,,,,,,,
18490,2,,2,10,4,1,1,2,,,,,,,,
18491,1,,1,8,4,1,2,2,,,,,,,,
18492,2,,2,6,3,2,1,2,,,,,,,,
18493,2,,6,8,1,1,1,2,,,,,,,,
18494,2,,1,7,2,2,1,1,2,,2,,,2,,2
18495,4,5,3,5,2,2,1,2,2,,1,2,,2,,2
18496,2,,6,5,5,1,2,2,,,,,,,,
18497,4,6,99,4,1,2,1,1,,,,,,,,
18498,2,,4,7,5,1,1,2,,,,,,,,
18499,2,,1,7,1,1,1,2,,,,,,,,
18500,2,,2,10,1,1,1,1,,,,,,,,
18501,3,,2,6,5,1,1,2,,,,,,,,
18502,2,,2,7,4,1,1,2,,,,,,,,
18503,2,,2,8,5,1,1,1,,,,,,,,
18504,2,,1,6,1,2,1,2,,,,,,,,
18505,3,,2,4,2,2,1,2,,,,,,,,
18506,4,6,99,4,1,2,1,1,,,,,,,,
18507,4,3,3,5,1,2,1,2,,,,,,,,
18508,2,,5,7,5,1,1,1,,,,,,,,
18509,2,,99,6,1,2,1,2,,,,,,,,
18510,2,,6,5,4,1,1,2,,,,,,,,
18511,2,,2,7,5,1,2,1,,,,,,,,
18512,4,4,99,4,4,2,1,2,,,,,,,,
18513,2,,3,9,5,1,1,1,,,,,,,,
18514,2,,6,7,4,1,1,2,,,,,,,,
18515,4,6,99,3,2,2,1,2,,,,,,,,
18516,4,7,3,5,5,2,1,2,,,,,,,,
18517,2,,2,13,4,1,2,2,,,,,,,,
18518,2,,2,8,5,1,1,1,,,,,,,,
18519,4,7,99,3,1,2,1,2,,,,,,,,
18520,4,4,3,5,2,2,1,2,,,,,,,,
18521,2,,4,5,1,1,1,1,,,,,,,,
18522,2,,3,4,2,1,1,2,2,,1,2,,1,2,2
18523,3,,2,5,1,2,1,2,,,,,,,,
18524,4,1,99,3,3,2,1,2,,,,,,,,
18525,4,3,99,3,2,2,1,2,2,,2,,,2,,2
18526,1,,1,5,3,1,1,2,,,,,,,,
18527,1,,99,4,1,2,1,2,,,,,,,,
18528,1,,99,4,5,2,1,2,,,,,,,,
18529,2,,3,7,4,1,1,1,,,,,,,,
18530,2,,6,5,1,1,1,2,,,,,,,,
18531,3,,99,5,4,2,1,2,,,,,,,,
18532,4,4,3,4,1,2,1,2,,,,,,,,
18533,1,,1,5,5,1,1,2,,,,,,,,
18534,1,,99,4,1,2,1,2,,,,,,,,
18535,2,,1,12,4,1,1,1,,,,,,,,
18536,2,,4,6,3,1,1,1,,,,,,,,
18537,2,,1,5,5,1,1,2,,,,,,,,
18538,2,,1,10,2,1,1,1,,,,,,,,
18539,2,,6,4,5,1,1,1,,,,,,,,
18540,2,,1,6,5,1,2,1,,,,,,,,
18541,2,,2,9,5,1,1,1,,,,,,,,
18542,2,,99,4,2,1,1,2,,,,,,,,
18543,2,,1,6,4,1,1,1,,,,,,,,
18544,2,,1,5,5,3,2,2,,,,,,,,
18545,3,,4,6,2,2,1,2,,,,,,,,
18546,2,,99,6,1,1,1,2,,,,,,,,
18547,3,,2,4,5,1,1,1,,,,,,,,
18548,3,,5,5,1,2,1,2,,,,,,,,
18549,2,,1,8,1,1,1,1,,,,,,,,
18550,2,,3,9,1,1,1,2,1,1,2,,,2,,2
18551,2,,3,9,4,1,1,1,,,,,,,,
18552,2,,99,6,3,1,1,2,,,,,,,,
18553,3,,99,6,2,2,1,2,,,,,,,,
18554,4,4,99,3,1,2,1,2,,,,,,,,
18555,3,,3,4,4,1,1,1,,,,,,,,
18556,2,,6,7,5,1,1,2,,,,,,,,
18557,2,,5,7,5,1,1,1,,,,,,,,
18558,1,,1,5,1,1,1,2,,,,,,,,
18559,4,99,99,5,4,2,1,2,,,,,,,,
18560,2,,1,5,2,2,1,2,,,,,,,,
18561,2,,2,8,4,1,1,2,,,,,,,,
18562,4,6,99,4,3,2,9,2,2,,1,2,,2,,2
18563,2,,1,7,3,1,1,2,,,,,,,,
18564,2,,2,6,5,1,2,1,,,,,,,,
18565,2,,5,5,4,1,1,1,,,,,,,,
18566,2,,1,8,3,1,1,2,,,,,,,,
18567,2,,99,5,1,1,1,2,,,,,,,,
18568,2,,3,6,5,1,1,1,,,,,,,,
18569,2,,3,7,5,1,2,2,,,,,,,,
18570,4,7,99,2,3,2,1,2,2,,1,2,,9,,2
18571,2,,4,6,4,1,1,2,,,,,,,,
18572,1,,1,6,4,1,1,2,,,,,,,,
18573,2,,3,6,5,1,1,2,,,,,,,,
18574,3,,3,5,2,1,1,2,1,2,2,,,2,,2
18575,2,,2,8,3,1,1,2,,,,,,,,
18576,3,,2,7,2,1,1,2,2,,2,,,2,,2
18577,2,,1,11,3,1,1,1,,,,,,,,
18578,2,,4,7,5,1,1,2,,,,,,,,
18579,2,,6,8,5,1,2,2,,,,,,,,
18580,2,,99,4,1,2,1,1,,,,,,,,
18581,2,,3,4,2,1,1,2,,,,,,,,
18582,2,,3,6,2,1,1,2,,,,,,,,
18583,4,4,99,5,2,2,1,2,,,,,,,,
18584,2,,2,4,5,1,1,2,,,,,,,,
18585,4,5,3,3,2,2,1,2,,,,,,,,
18586,1,,3,4,1,1,1,2,1,2,2,,,2,,1
18587,2,,4,9,1,2,1,2,,,,,,,,
18588,2,,4,6,5,1,2,2,,,,,,,,
18589,1,,99,5,3,1,1,2,,,,,,,,
18590,2,,4,5,4,1,2,2,,,,,,,,
18591,4,5,2,4,4,2,1,2,,,,,,,,
18592,2,,6,9,5,1,1,2,,,,,,,,
18593,4,99,99,5,4,2,1,1,,,,,,,,
18594,4,4,99,4,2,2,1,2,,,,,,,,
18595,1,,1,6,5,1,2,1,,,,,,,,
18596,2,,1,10,3,1,1,1,,,,,,,,
18597,3,,99,6,5,3,1,2,,,,,,,,
18598,2,,3,5,5,1,1,2,,,,,,,,
18599,4,6,2,3,1,2,1,2,,,,,,,,
18600,2,,1,8,1,1,1,2,,,,,,,,
18601,2,,1,10,3,1,1,2,,,,,,,,
18602,2,,2,5,5,1,1,2,,,,,,,,
18603,2,,99,6,3,1,1,2,,,,,,,,
18604,1,,99,5,3,2,1,2,,,,,,,,
18605,2,,3,6,3,2,1,1,,,,,,,,
18606,2,,2,8,4,1,1,2,,,,,,,,
18607,2,,3,8,5,1,1,2,,,,,,,,
18608,2,,2,7,5,1,1,2,,,,,,,,
18609,4,3,2,5,4,2,1,2,,,,,,,,
18610,4,5,99,4,2,2,1,2,,,,,,,,
18611,1,,1,6,4,1,1,2,,,,,,,,
18612,2,,3,11,5,1,1,1,,,,,,,,
18613,2,,3,8,5,1,1,1,,,,,,,,
18614,4,3,99,4,3,2,1,2,,,,,,,,
18615,2,,2,8,4,1,1,2,,,,,,,,
18616,4,6,1,3,1,2,1,2,,,,,,,,
18617,2,,4,10,5,1,1,1,,,,,,,,
18618,2,,3,6,3,2,1,2,,,,,,,,
18619,2,,99,6,5,2,1,2,,,,,,,,
18620,2,,6,5,3,2,1,2,,,,,,,,
18621,4,6,3,3,1,2,1,2,,,,,,,,
18622,1,,2,5,1,3,1,2,,,,,,,,
18623,2,,4,4,5,1,1,2,,,,,,,,
18624,4,5,3,8,1,2,1,1,,,,,,,,
18625,2,,2,7,1,1,1,2,2,,2,,,2,,2
18626,1,,99,6,3,1,1,2,,,,,,,,
18627,2,,3,10,4,1,1,2,,,,,,,,
18628,4,3,99,6,1,2,1,2,,,,,,,,
18629,2,,3,6,4,1,1,1,,,,,,,,
18630,2,,99,6,1,2,1,2,,,,,,,,
18631,2,,5,9,5,1,1,2,,,,,,,,
18632,3,,2,5,5,1,1,1,,,,,,,,
18633,2,,4,6,2,2,1,2,,,,,,,,
18634,2,,1,8,4,1,1,1,,,,,,,,
18635,2,,2,9,5,1,1,2,,,,,,,,
18636,2,,3,7,2,2,1,2,,,,,,,,
18637,2,,3,13,5,1,1,2,,,,,,,,
18638,2,,3,5,5,1,1,1,,,,,,,,
18639,2,,3,6,2,2,1,1,,,,,,,,
18640,4,6,99,5,3,2,1,2,,,,,,,,
18641,4,5,2,5,2,2,1,2,2,,2,,,9,,9
18642,3,,3,6,4,1,1,2,,,,,,,,
18643,2,,99,8,4,1,1,1,1,1,2,,,2,,1
18644,4,6,99,3,2,2,1,2,,,,,,,,
18645,2,,99,5,3,2,1,2,,,,,,,,
18646,4,99,99,6,2,1,1,2,2,,2,,,2,,2
18647,1,,99,5,1,2,1,2,,,,,,,,
18648,2,,3,8,2,1,1,2,,,,,,,,
18649,2,,4,8,5,1,1,1,,,,,,,,
18650,2,,1,8,2,1,1,1,2,,2,,,2,,2
18651,2,,6,7,5,2,1,2,,,,,,,,
18652,4,6,1,6,1,2,1,2,,,,,,,,
18653,2,,99,4,5,2,1,2,,,,,,,,
18654,2,,1,6,1,2,2,2,,,,,,,,
18655,2,,5,8,4,2,1,2,2,,1,1,1,1,2,2
18656,1,,99,4,3,2,1,2,,,,,,,,
18657,2,,3,5,2,1,1,2,,,,,,,,
18658,5,,6,6,5,1,1,2,,,,,,,,
18659,3,,99,6,2,2,1,2,,,,,,,,
18660,3,,99,4,2,2,1,2,2,,2,,,2,,2
18661,3,,6,6,3,2,1,2,,,,,,,,
18662,1,,99,3,77,1,1,9,,,,,,,,
18663,2,,3,7,5,1,1,1,,,,,,,,
18664,2,,4,7,5,1,1,1,,,,,,,,
18665,2,,99,5,1,2,2,1,2,,2,,,2,,2
18666,2,,1,10,4,1,1,1,,,,,,,,
18667,2,,4,10,1,1,1,1,1,1,2,,,2,,2
18668,4,5,99,5,1,2,1,2,1,9,1,2,,2,,2
18669,3,,1,8,3,1,1,2,,,,,,,,
18670,4,4,99,4,3,2,1,2,,,,,,,,
18671,4,7,4,5,3,2,1,2,,,,,,,,
18672,4,6,99,4,2,2,1,2,2,,1,2,,2,,2
18673,2,,5,8,5,1,1,1,,,,,,,,
18674,2,,3,6,5,1,1,2,,,,,,,,
18675,2,,5,6,5,1,1,1,,,,,,,,
18676,2,,3,7,5,1,1,1,,,,,,,,
18677,,,,,,,,,,,,,,,,
18678,5,,99,4,2,2,1,2,,,,,,,,
18679,4,7,99,4,3,2,1,2,,,,,,,,
18680,2,,6,2,3,1,1,2,,,,,,,,
18681,4,3,99,4,4,2,1,2,,,,,,,,
18682,4,5,99,3,1,2,1,2,,,,,,,,
18683,2,,99,7,4,1,1,2,,,,,,,,
18684,2,,1,8,2,1,1,1,1,2,1,2,,2,,2
18685,2,,1,13,3,1,1,2,,,,,,,,
18686,2,,2,8,1,1,1,1,,,,,,,,
18687,3,,99,5,3,2,1,2,,,,,,,,
18688,3,,6,5,3,2,1,2,,,,,,,,
18689,2,,4,5,4,1,1,1,2,,2,,,2,,2
18690,2,,1,7,4,1,1,2,,,,,,,,
18691,3,,6,6,5,1,1,2,,,,,,,,
18692,4,1,6,6,3,2,1,2,,,,,,,,
18693,2,,4,7,5,1,1,1,,,,,,,,
18694,2,,4,6,1,1,1,2,,,,,,,,
18695,2,,2,10,1,1,1,2,1,1,1,1,1,2,,9
18696,,,,,,,,,,,,,,,,
18697,2,,99,4,2,1,1,2,,,,,,,,
18698,6,,5,999,1,3,1,9,,,,,,,,
18699,4,4,99,3,2,2,1,2,,,,,,,,
18700,3,,6,9,1,2,1,1,,,,,,,,
18701,2,,3,7,2,1,1,2,,,,,,,,
18702,2,,5,6,5,1,1,2,,,,,,,,
18703,4,5,2,4,5,2,1,2,,,,,,,,
18704,2,,3,5,5,1,1,2,,,,,,,,
18705,4,7,99,3,3,2,1,2,,,,,,,,
18706,2,,3,9,4,1,1,2,,,,,,,,
18707,2,,4,4,99,1,1,9,,,,,,,,
18708,2,,1,6,2,1,1,1,,,,,,,,
18709,2,,99,5,5,1,1,1,,,,,,,,
18710,2,,4,7,5,1,1,1,,,,,,,,
18711,2,,3,6,3,1,1,2,,,,,,,,
18712,2,,6,13,5,1,1,2,,,,,,,,
18713,5,,6,6,5,1,1,2,,,,,,,,
18714,2,,2,6,1,1,1,2,,,,,,,,
18715,2,,3,7,5,1,1,1,,,,,,,,
18716,3,,3,7,5,1,1,1,,,,,,,,
18717,1,,2,6,3,1,1,2,,,,,,,,
18718,2,,99,7,5,1,1,2,,,,,,,,
18719,2,,6,4,2,2,1,2,,,,,,,,
18720,5,,6,4,2,2,1,1,1,2,2,,,1,2,2
18721,2,,99,4,1,2,1,1,,,,,,,,
18722,2,,4,4,2,2,1,2,,,,,,,,
18723,2,,4,7,4,2,1,2,,,,,,,,
18724,3,,3,4,3,2,1,2,,,,,,,,
18725,3,,3,7,2,2,1,2,2,,2,,,2,,2
18726,4,99,99,3,3,2,1,2,,,,,,,,
18727,2,,99,6,1,2,1,2,,,,,,,,
18728,4,3,99,3,4,2,1,2,,,,,,,,
18729,1,,1,11,4,1,3,2,,,,,,,,
18730,2,,2,7,5,1,1,2,,,,,,,,
18731,2,,6,7,2,2,1,1,,,,,,,,
18732,3,,99,5,1,2,1,2,,,,,,,,
18733,2,,1,6,4,1,1,1,,,,,,,,
18734,2,,2,7,4,1,2,2,2,,2,,,2,,2
18735,2,,6,7,2,2,1,1,,,,,,,,
18736,4,3,99,4,1,2,1,2,,,,,,,,
18737,2,,6,13,4,1,1,1,,,,,,,,
18738,2,,6,6,5,1,1,2,,,,,,,,
18739,2,,3,6,5,1,2,2,,,,,,,,
18740,6,,6,1,2,3,1,2,,,,,,,,
18741,1,,2,5,3,1,1,2,,,,,,,,
18742,2,,3,10,2,1,1,1,,,,,,,,
18743,1,,1,5,4,1,2,2,,,,,,,,
18744,2,,1,7,3,1,1,2,,,,,,,,
18745,4,5,99,4,2,2,1,1,,,,,,,,
18746,2,,3,6,5,1,1,2,,,,,,,,
18747,,,,,,,,,,,,,,,,
18748,2,,99,7,1,1,1,1,,,,,,,,
18749,2,,1,8,4,1,1,2,,,,,,,,
18750,2,,6,8,4,1,1,2,,,,,,,,
18751,2,,2,9,4,1,1,2,,,,,,,,
18752,2,,3,7,5,1,1,1,,,,,,,,
18753,2,,6,7,2,1,1,1,,,,,,,,
18754,2,,5,6,1,1,1,1,,,,,,,,
18755,4,99,99,5,1,2,1,2,,,,,,,,
18756,3,,6,5,2,2,1,2,,,,,,,,
18757,2,,3,8,1,2,1,2,,,,,,,,
18758,2,,6,10,3,1,2,1,,,,,,,,
18759,3,,3,4,5,1,1,2,,,,,,,,
18760,2,,2,12,5,1,1,1,,,,,,,,
18761,3,,6,8,5,1,1,2,,,,,,,,
18762,4,7,3,6,4,2,1,2,,,,,,,,
18763,2,,1,11,2,1,1,1,,,,,,,,
18764,4,3,5,6,1,2,1,1,,,,,,,,
18765,3,,99,5,3,2,1,2,,,,,,,,
18766,4,4,6,6,3,2,1,2,,,,,,,,
18767,2,,99,5,4,1,1,2,,,,,,,,
18768,2,,99,8,4,1,1,1,,,,,,,,
18769,3,,99,4,3,2,1,2,,,,,,,,
18770,2,,3,8,2,1,1,2,2,,2,,,1,2,2
18771,2,,2,5,5,1,1,2,,,,,,,,
18772,4,1,6,6,5,2,1,1,,,,,,,,
18773,2,,4,6,5,1,1,2,,,,,,,,
18774,4,5,3,5,2,2,1,2,2,,1,2,,2,,2
18775,4,1,99,3,2,2,1,2,,,,,,,,
18776,3,,6,5,4,2,1,2,,,,,,,,
18777,4,1,2,5,3,2,1,2,,,,,,,,
18778,1,,3,5,2,1,1,2,,,,,,,,
18779,2,,4,6,5,1,1,2,,,,,,,,
18780,4,1,99,4,1,2,1,2,,,,,,,,
18781,4,6,99,3,1,2,1,2,,,,,,,,
18782,2,,4,6,5,1,1,2,,,,,,,,
18783,1,,1,6,5,1,1,2,,,,,,,,
18784,2,,4,7,5,1,1,1,,,,,,,,
18785,2,,6,13,5,1,1,1,,,,,,,,
18786,2,,2,7,5,1,1,2,,,,,,,,
18787,2,,99,5,3,2,1,2,1,2,1,2,,2,,2
18788,2,,3,8,5,3,1,1,,,,,,,,
18789,4,3,99,4,1,2,1,2,1,1,2,,,1,2,1
18790,2,,4,8,5,1,1,2,,,,,,,,
18791,4,6,2,4,5,2,1,2,,,,,,,,
18792,2,,1,7,2,1,1,1,1,2,2,,,2,,2
18793,2,,1,9,2,1,1,2,1,1,2,,,2,,2
18794,2,,99,4,1,2,1,1,,,,,,,,
18795,,,,,,,,,,,,,,,,
18796,4,1,6,5,3,2,1,2,,,,,,,,
18797,2,,2,9,4,1,2,1,,,,,,,,
18798,2,,1,6,5,1,1,2,,,,,,,,
18799,3,,2,6,4,1,1,1,,,,,,,,
