"SEQN","FSD032A","FSD032B","FSD032C","FSD041","FSD052","FSD061","FSD071","FSD081","FSD092","FSD102","FSD032D","FSD032E","FSD032F","FSD111","FSD122","FSD132","FSD141","FSD146","FSDHH","FSDAD","FSDCH","FSD151","FSQ165","FSD165N","FSQ012","FSD012N","FSD230","FSD230N","FSD795","FSD225","FSD235","FSD855","FSD860","FSQ865","FSQ162","FSQ760","FSD760N","FSQ653","FSD660ZC","FSD675","FSD680","FSD670ZC","FSQ690","FSQ695","FSD652ZW","FSD672ZW","FSD652CW","FSD660ZW"
83927,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83929,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,7,1,7,1,7,12,27,55555,2,,,1,1,4,,,,,,,,,,,
83930,1,1,1,1,1,1,1,1,2,,2,2,3,2,2,,2,2,4,4,3,1,1,3,1,3,2,,3,149,270,2,,,2,,,,,,,,,,,,,
83931,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,3,1,2,1,1,12,17,94,2,,,2,,,,,,,,,,,,,
83932,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83933,1,1,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,3,2,,10,60,400,2,,,2,,,,,,,,,,,,,
83934,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,1,2,1,2,12,29,180,2,,,2,,,,,,,,,,,,,
83935,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83936,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83937,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83938,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83939,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
83940,2,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83942,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,2,,,,,2,,,,,
83943,2,2,2,1,2,1,2,2,2,,3,3,3,,,,,,3,4,1,2,1,1,1,1,1,1,12,13,420,2,,,2,,,,,,,,,,,,,
83944,2,2,3,1,1,2,2,2,2,,,,,,,,,,3,3,,2,1,2,1,1,2,,11,9,16,2,,,2,,,,,,,,,,,,,
83945,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
83946,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83947,3,3,3,,,,,,,,1,3,3,2,2,,2,2,2,1,2,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
83948,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83949,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83950,2,1,1,1,2,1,1,1,1,3,,,,,,,,,4,4,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
83951,1,1,1,2,,2,2,2,,,,,,,,,,,3,3,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
83952,2,2,2,2,,2,2,2,,,2,2,2,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83953,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83954,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83955,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
83956,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
83957,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,1,2,12,9,330,2,,,1,1,2,2,,,,,1,2,,,,
83958,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
83959,1,2,2,1,1,1,1,2,2,,3,3,3,,,,,,3,4,1,1,1,3,1,3,2,,11,13,170,2,,,1,1,1,,,,,,,,,,,
83960,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83961,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83962,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
83963,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
83964,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83965,1,1,2,1,1,1,1,2,2,,,,,,,,,,4,4,,1,1,1,1,1,1,1,12,22,16,2,,,,,,,,,,,,,,,,
83966,1,1,2,2,,2,2,2,,,2,3,3,2,2,,2,2,3,3,2,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,,,,
83967,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83968,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83969,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83970,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83971,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
83972,2,2,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,3,3,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
83973,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83974,3,3,1,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,2,,,,,,,2,,,1,1,1,1,2,1,1,24,1,1,,,,
83975,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83976,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83977,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83978,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,26,102,2,,,1,1,1,,,,,,,,,,,
83979,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83980,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83981,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
83982,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83983,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83984,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83985,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83986,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,6,1,6,12,1,99999,2,,,2,,,,,,,,,,,,,
83987,2,2,2,1,1,1,1,1,2,,2,2,2,2,2,,2,2,4,4,3,2,1,1,1,1,1,1,12,1,200,2,,,2,,,,,,,,,,,,,
83988,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
83989,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,2,1,2,1,2,12,26,111,2,,,2,,,,,,,,,,2,,2,2
83990,1,1,1,1,1,1,1,2,2,,,,,,,,,,4,4,,2,1,2,1,2,1,2,12,7,68,2,,,,,,,,,,,,,2,,2,2
83991,1,2,2,1,1,1,1,2,2,,2,2,2,1,1,3,1,2,4,4,4,1,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
83992,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83993,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
83994,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
83995,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83996,2,2,3,1,3,1,2,2,2,,,,,,,,,,3,3,,1,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83997,1,1,1,1,1,1,1,2,2,,1,2,1,1,1,1,1,2,4,4,4,1,1,5,1,5,1,5,12,5,334,2,,,2,,,,,,,,,,,,,
83998,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
83999,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,1,2,1,2,1,2,12,26,135,2,,,,,,,,,,,,,,,,
84000,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,6,1,6,1,6,12,77777,77777,2,,,2,,,2,,,,,2,,,,,
84001,2,3,3,1,3,2,2,2,2,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
84002,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84003,1,1,3,1,2,1,2,2,2,,3,3,3,,,,,,3,3,1,2,1,3,1,3,1,3,12,4,540,2,,,2,,,2,,,,,2,,,,,
84004,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84005,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
84006,2,2,2,1,3,1,1,1,1,2,,,,,,,,,4,4,,2,1,1,1,1,1,1,12,2,190,2,,,2,,,,,,,,,,,,,
84007,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
84008,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84009,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84010,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84011,2,2,2,1,2,1,1,1,2,,2,3,3,2,2,,2,2,4,4,2,1,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
84012,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84013,1,1,2,1,1,1,1,1,1,1,2,3,3,2,2,,1,2,4,4,3,1,1,7,1,7,1,7,12,2,340,2,,,2,,,,,,,,,,,,,
84014,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84016,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
84017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84018,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84019,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84020,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
84021,1,2,1,1,1,1,2,2,2,,2,2,3,2,2,,2,2,4,4,3,1,1,6,1,6,2,,6,142,787,2,,,1,1,2,,,,,,,,2,,2,2
84022,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
84023,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
84024,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
84025,2,1,1,1,1,1,1,2,2,,1,1,1,1,2,,1,2,4,4,4,2,1,7,1,7,2,,3,284,420,2,,,2,,,,,,,,,,,,,
84026,1,2,1,1,1,1,2,2,2,,3,3,3,,,,,,3,4,1,2,1,4,1,4,1,4,12,10,596,2,,,1,1,2,,,,,,,,,,,
84027,2,2,2,2,,2,2,1,2,,2,3,3,2,2,,2,2,3,3,2,2,1,4,1,4,1,4,99,99999,99999,2,,,1,1,99,1,1,2,1,2,2,,,,,
84028,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,1,1,1,1,12,9,194,2,,,,,,,,,,,,,,,,
84029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,2
84030,3,3,3,,,,,,,,3,1,3,2,2,,2,2,2,1,2,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
84031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,
84032,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84033,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
84034,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,1,4,12,3,615,2,,,1,1,1,,,,,,,,,,,
84035,1,1,3,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,2,1,4,1,4,1,4,12,21,400,2,,,2,,,,,,,,,,,,,
84036,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
84037,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84038,3,3,2,1,2,2,2,2,2,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84039,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84040,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84041,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84042,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84043,1,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,1,2,12,10,380,2,,,1,1,3,2,,,,,1,6,,,,
84044,3,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,1,2,10,16,326,2,,,1,1,1,,,,,,,,,,,
84045,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
84046,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84047,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84048,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
84049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84050,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,1,1,1,1,99,99999,99999,2,,,,,,,,,,,,,2,,2,2
84051,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84052,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84053,1,1,2,1,2,1,2,2,2,,2,2,3,2,2,,2,2,4,4,3,2,1,7,1,7,1,7,12,28,400,2,,,1,1,2,1,1,1,1,12,1,5,,,,
84054,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84055,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84056,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84057,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,1,4,12,3,615,2,,,1,1,1,1,1,1,1,36,1,3,,,,
84058,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84059,2,2,3,1,2,1,1,1,2,,2,2,2,1,1,2,1,2,4,4,4,1,1,7,1,7,1,7,12,1,357,2,,,1,2,,2,,,,,9,,,,,
84060,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,1,1,2,1,2,1,2,12,0,357,2,,,1,1,1,1,1,1,,12,1,9,,,,
84061,2,2,2,2,,1,2,2,2,,,,,,,,,,3,3,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
84062,2,2,1,2,,2,2,2,,,2,3,2,2,2,,2,2,3,3,3,1,1,6,1,6,1,6,3,10,600,2,,,2,,,,,,,,,,,,,
84063,1,1,1,2,,2,2,2,,,2,2,3,2,2,,2,2,3,3,3,2,1,6,1,6,1,6,12,8,410,2,,,2,,,,,,,,,,,,,
84064,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,1,5,1,5,12,2,520,2,,,1,1,4,1,1,1,,8,1,1,,,,
84065,1,2,1,1,3,1,2,2,2,,,,,,,,,,3,3,,1,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
84066,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84067,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
84068,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84069,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,7,1,7,1,7,12,15,95,2,,,2,,,,,,,,,,,,,
84070,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
84071,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84072,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,2,,,,,,,,,2,,2,2
84073,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,1,1,12,28,600,2,,,2,,,,,,,,,,,,,
84074,2,2,1,1,2,2,2,2,2,,3,2,3,2,2,,2,2,3,3,2,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
84075,3,2,2,1,2,2,2,1,2,,,,,,,,,,3,3,,1,1,2,1,1,1,1,1,25,388,2,,,2,,,,,,,,,,,,,
84076,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,7,1,7,1,7,12,9,510,2,,,1,1,1,,,,,,,,,,,
84077,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84078,2,2,3,1,2,1,2,2,2,,3,2,2,2,1,2,2,2,4,3,3,2,1,3,1,3,1,3,12,27,303,2,,,2,,,,,,,,,,,,,
84079,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
84080,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,1,2,1,2,12,1,2,,,,
84081,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,1,21,446,2,,,1,1,1,1,1,1,,3,1,4,,,,
84082,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84083,3,3,2,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,1,4,1,4,1,4,2,3,900,2,,,1,1,1,1,2,1,1,60,1,1,,,,
84084,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,8,500,2,,,1,1,2,1,1,1,,32,1,6,,,,
84085,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,3,1,3,12,0,500,2,,,1,1,1,,,,,,,,,,,
84086,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84087,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84088,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,99,2,,,,,,,2,,,2,,,,,,,,,,,,,
84089,2,2,2,1,1,1,1,2,2,,,,,,,,,,4,4,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
84090,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
84091,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84092,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
84093,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
84094,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84095,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84096,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,5,1,5,12,12,500,2,,,2,,,,,,,,,,,,,
84097,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84098,1,1,1,2,,2,2,2,,,,,,,,,,,3,3,,2,1,6,1,6,1,6,1,1,500,2,,,2,,,,,,,,,,,,,
84099,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
84100,2,2,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,3,3,2,1,2,2,,,,,,,2,,,1,1,1,,,,,,,,,,,
84101,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84102,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,1,4,12,27,230,2,,,2,,,,,,,,,,,,,
84103,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
84104,1,2,2,1,2,2,2,2,2,,2,2,3,2,2,,2,2,3,3,3,2,1,4,1,4,1,4,3,25,195,2,,,1,1,2,1,1,1,1,14,1,3,,,,
84105,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,2,,10,61,123,2,,,2,,,,,,,,,,,,,
84106,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84107,1,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84108,2,3,3,1,2,2,2,2,2,,,,,,,,,,3,3,,2,1,1,1,1,1,1,12,99999,192,2,,,,,,,,,,,,,,,,
84109,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84110,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,5,1,5,2,,6,123,57,2,,,1,1,4,,,,,,,,,,,
84111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84112,1,2,2,2,,1,1,2,2,,3,3,3,,,,,,3,3,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
84113,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,2,,6,235,99999,2,,,1,1,1,,,,,,,,,,,
84114,1,1,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84115,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84116,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
84117,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
84118,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,3,1,3,1,1,12,99999,99999,2,,,2,,,,,,,,,,,,,
84119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84120,1,1,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,1,1,1,1,1,2,,3,43,75,2,,,2,,,,,,,,,,,,,
84121,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,1,1,12,28,600,2,,,2,,,,,,,,,,,,,
84122,3,3,1,2,,2,2,2,,,,,,,,,,,2,2,,9,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84123,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
84124,2,3,3,2,,1,1,2,2,,3,3,3,,,,,,3,3,1,2,1,7,1,7,1,7,12,15,55555,2,,,1,1,2,1,1,1,1,12,1,2,,,,
84125,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
84126,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,,2,2,4,4,3,1,1,7,1,7,1,7,12,2,610,2,,,1,2,,,,,,,,,,,,
84127,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,1,1,12,28,600,2,,,2,,,,,,,,,,,,,
84128,1,1,1,1,3,1,1,1,1,3,,,,,,,,,4,4,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
