"SEQN","ACD010A","ACD010B","ACD010C","ACQ020","ACQ030","ACD040","ACQ050","ACQ060","ACD070","ACD080"
13677,1,,,,,,,,,
13678,1,,,,,,,,,
13679,,,,3,2,4,3,3,4,1
13680,,,,3,2,4,3,2,1,1
13681,,,3,,,,,,,
13682,1,,,,,,,,,
13683,1,,,,,,,,,
13684,1,,,,,,,,,
13685,1,,,,,,,,,
13686,1,,,,,,,,,
13688,,,,4,4,4,4,5,4,4
13690,,,,1,1,1,1,1,4,4
13691,,,3,,,,,,,
13692,1,,,,,,,,,
13693,,,,4,4,4,4,5,4,1
13696,1,,,,,,,,,
13697,,,3,,,,,,,
13698,1,,,,,,,,,
13699,1,,,,,,,,,
13700,1,,,,,,,,,
13701,1,,,,,,,,,
13702,1,,,,,,,,,
13703,1,,,,,,,,,
13704,,,3,,,,,,,
13705,1,,,,,,,,,
13706,1,,,,,,,,,
13707,,,,4,2,4,4,4,4,4
13708,1,,,,,,,,,
13709,1,,,,,,,,,
13711,,,,5,5,5,5,5,4,1
13712,1,,,,,,,,,
13714,,,,2,1,2,2,2,4,4
13715,1,,,,,,,,,
13716,1,,,,,,,,,
13717,1,,,,,,,,,
13718,1,,,,,,,,,
13720,,,,3,1,3,3,3,1,4
13721,1,,,,,,,,,
13722,,,,3,1,1,3,3,4,4
13723,1,,3,,,,,,,
13724,,,,1,1,1,1,1,4,4
13725,1,,,,,,,,,
13726,,,,4,2,5,4,5,4,4
13727,1,,,,,,,,,
13728,,,,5,5,5,5,5,1,1
13729,1,,,,,,,,,
13730,1,,,,,,,,,
13731,1,,,,,,,,,
13732,,,,4,4,4,5,4,1,1
13733,1,,,,,,,,,
13735,,,,4,2,5,5,5,4,4
13736,1,,,,,,,,,
13737,1,,,,,,,,,
13738,1,,,,,,,,,
13739,1,,,,,,,,,
13740,,,,1,1,1,1,1,4,4
13741,1,,,,,,,,,
13743,1,,3,,,,,,,
13745,,,,5,1,4,5,4,1,1
13746,1,,,,,,,,,
13749,1,,,,,,,,,
13751,,,,4,1,1,5,5,4,1
13752,1,,,,,,,,,
13754,1,,,,,,,,,
13755,1,,,,,,,,,
13756,1,,,,,,,,,
13759,,,,4,1,5,5,5,5,5
13761,1,,,,,,,,,
13762,,,,1,1,1,1,1,4,4
13763,1,,,,,,,,,
13765,1,,,,,,,,,
13766,,,,5,5,5,5,5,4,4
13767,,,,1,1,1,3,2,5,5
13769,1,,,,,,,,,
13770,1,,3,,,,,,,
13771,1,,,,,,,,,
13773,,,,2,1,1,2,1,4,4
13780,,,,5,5,5,5,5,1,1
13782,1,,,,,,,,,
13783,1,,,,,,,,,
13787,1,,,,,,,,,
13788,1,,,,,,,,,
13789,1,,,,,,,,,
13790,1,,,,,,,,,
13792,1,,,,,,,,,
13793,1,,,,,,,,,
13794,,,,4,4,5,5,5,1,1
13795,1,,,,,,,,,
13796,1,,,,,,,,,
13797,,,,5,1,4,3,3,4,4
13798,1,,,,,,,,,
13799,1,,,,,,,,,
13800,1,,,,,,,,,
13801,1,,,,,,,,,
13804,1,,,,,,,,,
13805,,,3,,,,,,,
13806,1,,,,,,,,,
13807,1,,,,,,,,,
13808,1,,,,,,,,,
13809,1,,,,,,,,,
13810,,,3,,,,,,,
13812,1,,,,,,,,,
13813,1,,,,,,,,,
13814,1,,,,,,,,,
13815,1,,,,,,,,,
13816,1,,,,,,,,,
13817,1,,,,,,,,,
13820,1,,,,,,,,,
13821,1,,,,,,,,,
13822,1,,,,,,,,,
13824,1,,,,,,,,,
13825,1,,,,,,,,,
13826,1,,,,,,,,,
13827,1,,,,,,,,,
13829,1,,3,,,,,,,
13830,,,,4,5,5,5,5,1,1
13831,1,,,,,,,,,
13833,,,,1,1,1,1,1,4,4
13834,1,,,,,,,,,
13835,1,,,,,,,,,
13836,,,,4,5,5,5,5,1,1
13837,1,,,,,,,,,
13838,,,3,,,,,,,
13839,,,,3,1,3,3,3,5,5
13840,,,,3,1,3,3,3,5,5
13842,,,,2,1,3,1,3,4,4
13843,1,,,,,,,,,
13844,1,,,,,,,,,
13845,,,,1,1,1,1,1,4,4
13846,1,,,,,,,,,
13847,,,,4,1,4,5,5,4,4
13848,1,,,,,,,,,
13849,1,,,,,,,,,
13851,1,,3,,,,,,,
13852,,,,3,1,1,3,5,4,4
13854,1,,,,,,,,,
13855,,,,1,1,1,1,1,4,4
13856,1,,,,,,,,,
13857,1,,,,,,,,,
13858,1,,,,,,,,,
13859,1,,,,,,,,,
13860,1,,,,,,,,,
13862,1,,,,,,,,,
13863,1,,,,,,,,,
13865,1,,,,,,,,,
13866,,,,4,2,4,3,4,1,1
13867,,,,2,1,2,3,2,1,1
13868,1,2,,,,,,,,
13869,,,,4,1,5,5,4,4,4
13870,1,,,,,,,,,
13873,1,,,,,,,,,
13874,,,,5,4,3,5,3,99,1
13875,1,,,,,,,,,
13876,,,,3,3,5,5,5,1,4
13877,,,,4,5,5,9,9,1,1
13879,1,,,,,,,,,
13880,,,,4,5,5,5,5,1,1
13881,1,,,,,,,,,
13882,1,,,,,,,,,
13883,1,,,,,,,,,
13884,1,,,,,,,,,
13885,1,,,,,,,,,
13887,1,,,,,,,,,
13888,,,,3,2,4,4,3,1,1
13889,1,,,,,,,,,
13890,,,,5,3,5,5,5,4,4
13891,,,,4,2,3,4,3,4,4
13892,1,,,,,,,,,
13893,1,,,,,,,,,
13894,1,,,,,,,,,
13896,,,,1,1,1,1,3,4,4
13897,,,,1,1,1,1,1,4,4
13898,1,,3,,,,,,,
13899,,,,4,2,4,4,4,1,4
13900,1,,,,,,,,,
13901,1,,,,,,,,,
13903,,,,1,1,1,1,1,4,4
13904,1,,,,,,,,,
13905,1,,,,,,,,,
13906,,,,4,4,5,5,5,1,1
13907,1,,,,,,,,,
13908,,,,3,3,3,3,3,1,1
13909,1,,,,,,,,,
13910,,,,3,5,5,5,4,4,4
13912,1,,,,,,,,,
13913,1,,,,,,,,,
13916,,,,3,3,3,3,3,1,4
13917,,,,2,1,1,1,1,4,4
13918,1,,,,,,,,,
13919,1,,,,,,,,,
13920,1,,,,,,,,,
13921,,,,2,1,1,3,3,4,4
13922,1,,,,,,,,,
13923,,,,5,5,5,5,5,1,1
13924,,,,3,2,4,5,4,1,1
13926,1,,,,,,,,,
13927,1,,,,,,,,,
13928,1,,,,,,,,,
13929,,,,3,1,5,4,3,1,1
13930,1,,,,,,,,,
13932,,,,3,2,3,5,4,5,2
13935,1,,,,,,,,,
13936,,,,4,3,4,5,5,4,4
13937,1,,,,,,,,,
13940,,,,3,3,3,1,1,4,4
13941,1,,,,,,,,,
13942,1,,,,,,,,,
13943,1,,,,,,,,,
13945,1,,,,,,,,,
13946,1,,,,,,,,,
13948,1,,,,,,,,,
13949,1,,3,,,,,,,
13950,1,,,,,,,,,
13951,1,,,,,,,,,
13952,,,,1,1,1,1,1,4,4
13953,,,,5,5,5,5,5,1,1
13955,1,,,,,,,,,
13956,1,,,,,,,,,
13957,1,,,,,,,,,
13958,1,,,,,,,,,
13960,,,,1,1,1,1,1,5,5
13961,,,,5,3,3,5,5,1,4
13963,1,,,,,,,,,
13965,1,,,,,,,,,
13966,,,3,,,,,,,
13967,1,,,,,,,,,
13968,,,,5,5,5,5,5,1,1
13970,1,,,,,,,,,
13973,1,,,,,,,,,
13974,1,,,,,,,,,
13975,1,,,,,,,,,
13977,1,,,,,,,,,
13978,1,,,,,,,,,
13980,1,,,,,,,,,
13982,1,,,,,,,,,
13983,,,,1,1,1,1,1,4,4
13984,,,,3,1,3,1,3,1,1
13985,1,,,,,,,,,
13986,1,,,,,,,,,
13987,1,,,,,,,,,
13989,,,,2,2,2,2,2,4,4
13990,1,,,,,,,,,
13991,1,,,,,,,,,
13992,,,3,,,,,,,
13994,1,,,,,,,,,
13995,1,,,,,,,,,
13996,1,,,,,,,,,
13998,,,,1,1,4,2,3,4,4
14000,1,,,,,,,,,
14002,,,,5,4,5,5,5,4,4
14003,1,,,,,,,,,
14005,1,,,,,,,,,
14006,1,,,,,,,,,
14008,1,,,,,,,,,
14009,,,,3,1,5,2,3,4,4
14010,1,,,,,,,,,
14011,1,,,,,,,,,
14013,,,,2,1,1,1,1,4,4
14015,1,,,,,,,,,
14017,1,,,,,,,,,
14018,1,,,,,,,,,
14019,,,,4,4,5,5,5,1,1
14020,1,,,,,,,,,
14022,1,,,,,,,,,
14023,1,,,,,,,,,
14025,,,,1,1,1,1,1,5,1
14026,1,,,,,,,,,
14028,1,,,,,,,,,
14029,1,,,,,,,,,
14030,1,,,,,,,,,
14031,,,,2,1,2,3,3,4,4
14034,1,,,,,,,,,
14035,1,,,,,,,,,
14036,1,,,,,,,,,
14037,1,,,,,,,,,
14039,1,,,,,,,,,
14040,,,,3,1,2,2,2,4,4
14041,1,,,,,,,,,
14042,,,,1,1,1,1,1,4,4
14043,,,,5,5,5,5,5,1,1
14044,1,,,,,,,,,
14045,1,,,,,,,,,
14046,1,,,,,,,,,
14048,1,,,,,,,,,
14049,,,,2,1,3,1,2,4,4
14050,1,,,,,,,,,
14052,1,,,,,,,,,
14053,1,,,,,,,,,
14054,,,,5,5,5,5,5,1,1
14055,1,,,,,,,,,
14056,1,,,,,,,,,
14057,1,,,,,,,,,
14058,,,,5,3,1,5,5,4,4
14060,1,,,,,,,,,
14061,,,,4,2,4,3,3,4,4
14062,1,,,,,,,,,
14063,,,,5,5,5,5,5,4,99
14064,1,,,,,,,,,
14066,1,,,,,,,,,
14067,1,,,,,,,,,
14068,1,,,,,,,,,
14069,1,,,,,,,,,
14070,1,,,,,,,,,
14071,1,,,,,,,,,
14072,1,,,,,,,,,
14073,1,,,,,,,,,
14074,1,,,,,,,,,
14075,,,,3,2,3,3,3,4,4
14076,1,,,,,,,,,
14078,1,,,,,,,,,
14079,1,,,,,,,,,
14080,1,,3,,,,,,,
14082,1,,,,,,,,,
14083,,,,5,5,5,5,5,1,1
14084,1,,,,,,,,,
14085,,,,5,4,5,5,5,1,1
14086,1,,,,,,,,,
14087,1,,,,,,,,,
14088,1,,,,,,,,,
14090,1,,,,,,,,,
14091,1,,,,,,,,,
14092,1,,,,,,,,,
14093,,,,1,1,1,1,1,4,4
14094,1,,,,,,,,,
14095,,,,1,1,1,1,1,4,4
14096,,,,3,4,2,3,4,1,4
14097,1,,,,,,,,,
14098,1,,3,,,,,,,
14099,,,,3,1,3,4,4,4,4
14100,1,,,,,,,,,
14101,1,,,,,,,,,
14104,1,,,,,,,,,
14105,1,,,,,,,,,
14106,,,,1,1,1,1,1,4,4
14108,,,,1,1,1,1,1,5,5
14109,1,,,,,,,,,
14110,1,,3,,,,,,,
14111,,,,1,1,1,1,1,4,4
14112,1,,,,,,,,,
14113,,,,3,1,3,3,3,4,4
14114,,,,2,1,1,2,2,4,4
14115,1,,,,,,,,,
14116,1,,,,,,,,,
14117,,,,3,1,3,3,5,4,4
14118,1,,,,,,,,,
14120,1,,,,,,,,,
14122,1,,,,,,,,,
14123,1,,,,,,,,,
14124,1,,,,,,,,,
14125,,,,2,1,1,1,1,4,4
14126,1,,,,,,,,,
14129,1,,,,,,,,,
14131,1,,,,,,,,,
14132,1,,,,,,,,,
14133,,,,3,3,3,3,3,4,5
14134,,,,4,1,3,5,5,4,4
14135,,,,5,5,5,5,5,1,1
14136,1,,,,,,,,,
14137,1,,,,,,,,,
14138,1,,,,,,,,,
14142,1,,,,,,,,,
14146,1,,,,,,,,,
14147,,,,3,3,3,3,3,1,1
14149,1,,3,,,,,,,
14150,1,,,,,,,,,
14152,1,,,,,,,,,
14153,,,3,,,,,,,
14155,1,,,,,,,,,
14156,,,,4,5,5,5,5,1,1
14157,1,,,,,,,,,
14158,1,,,,,,,,,
14159,1,,,,,,,,,
14161,,,,4,4,5,3,4,1,1
14162,,,3,,,,,,,
14163,1,,,,,,,,,
14164,1,,,,,,,,,
14166,,,,1,1,1,1,1,4,4
14167,1,,,,,,,,,
14168,,,,4,5,5,5,5,1,1
14169,,,,5,5,5,5,5,1,1
14170,1,,,,,,,,,
14171,1,,,,,,,,,
14172,,,,3,1,1,9,4,4,4
14173,1,,,,,,,,,
14174,,,,1,1,1,1,2,4,4
14175,1,,,,,,,,,
14176,,,,3,3,3,3,3,4,4
14177,1,,,,,,,,,
14178,,,,3,1,1,2,3,4,4
14179,,,,3,1,1,1,5,4,4
14181,,,,3,1,3,3,4,4,4
14182,,,,4,5,5,5,5,1,1
14183,,,,2,1,2,4,2,5,5
14184,,,,1,1,1,1,1,4,4
14185,1,,,,,,,,,
14186,1,,,,,,,,,
14187,1,,,,,,,,,
14189,1,,,,,,,,,
14191,,,,2,1,1,2,2,4,4
14192,,,,4,4,5,5,5,1,1
14193,1,,,,,,,,,
14194,,,,4,3,5,5,5,1,1
14200,,,,2,1,1,1,4,4,4
14201,,,,1,1,1,1,1,4,4
14203,1,,,,,,,,,
14204,1,,,,,,,,,
14208,1,,,,,,,,,
14209,,,,1,1,1,1,1,4,4
14211,1,,,,,,,,,
14212,1,,,,,,,,,
14213,1,,,,,,,,,
14216,,,,1,1,1,1,1,4,4
14217,,,,1,1,1,1,1,4,4
14218,,,,2,1,2,1,2,4,4
14219,1,,,,,,,,,
14220,1,2,,,,,,,,
14221,1,,,,,,,,,
14222,1,,,,,,,,,
14223,1,,,,,,,,,
14224,1,,,,,,,,,
14225,1,,,,,,,,,
14226,1,,,,,,,,,
14227,1,,,,,,,,,
14228,,,,4,4,4,4,4,4,4
14229,1,,,,,,,,,
14230,1,,,,,,,,,
14231,1,,,,,,,,,
14234,1,,,,,,,,,
14237,,,,4,2,5,5,5,5,5
14238,1,,,,,,,,,
14239,,,,5,5,5,5,5,1,1
14240,1,,,,,,,,,
14241,1,,,,,,,,,
14244,1,,,,,,,,,
14245,1,,,,,,,,,
14246,1,,,,,,,,,
14247,,,,4,5,4,5,4,2,2
14248,1,,,,,,,,,
14249,,,,3,5,2,5,5,1,1
14252,,,,1,1,1,1,1,5,5
14253,1,,,,,,,,,
14254,,,,5,5,5,5,5,1,1
14255,,,,4,1,3,4,3,1,4
14256,,,,4,1,4,5,4,1,1
14258,,,,3,1,3,3,5,5,5
14259,1,,,,,,,,,
14260,1,,,,,,,,,
14261,,,,3,1,1,1,4,2,2
14263,1,,,,,,,,,
14264,1,,,,,,,,,
14265,,,,5,5,5,5,5,1,1
14267,1,,,,,,,,,
14268,,,,3,1,3,3,3,4,4
14269,1,,,,,,,,,
14270,1,,,,,,,,,
14272,1,,,,,,,,,
14275,1,,,,,,,,,
14276,1,,,,,,,,,
14277,1,,,,,,,,,
14278,1,,,,,,,,,
14279,1,,,,,,,,,
14281,1,,,,,,,,,
14282,1,,,,,,,,,
14283,1,,,,,,,,,
14284,1,,,,,,,,,
14285,,,,1,1,1,1,1,4,4
14286,1,,,,,,,,,
14287,1,,,,,,,,,
14288,1,,,,,,,,,
14289,1,,,,,,,,,
14291,,,,1,1,1,1,1,4,4
14293,,,,4,1,3,3,5,4,4
14294,1,,,,,,,,,
14295,1,,,,,,,,,
14297,1,,,,,,,,,
14298,1,,,,,,,,,
14299,,,,2,1,1,1,1,4,4
14300,,,,4,3,5,4,5,4,4
14302,1,,,,,,,,,
14303,,,,2,1,2,2,2,4,4
14305,1,,,,,,,,,
14307,1,,,,,,,,,
14308,1,,,,,,,,,
14309,1,,,,,,,,,
14310,1,,,,,,,,,
14311,1,,,,,,,,,
14312,1,,,,,,,,,
14313,1,,,,,,,,,
14314,1,,,,,,,,,
14315,1,,,,,,,,,
14319,1,,,,,,,,,
14322,,,,5,5,5,5,5,1,1
14323,1,,,,,,,,,
14324,1,,,,,,,,,
14325,1,,,,,,,,,
14326,,,,3,1,5,9,1,1,1
14327,1,,,,,,,,,
14328,,,,1,1,1,1,1,4,4
14329,,,,1,1,1,1,1,4,4
14331,,,,3,5,5,5,5,5,5
14332,1,,,,,,,,,
14333,,,,1,1,1,1,1,4,4
14334,1,,,,,,,,,
14335,1,,,,,,,,,
14336,1,,,,,,,,,
14337,,,,1,1,1,1,1,4,4
14338,1,,,,,,,,,
14340,,,,1,1,1,1,1,4,4
14343,1,,,,,,,,,
14345,1,,,,,,,,,
14346,1,,,,,,,,,
14347,1,,,,,,,,,
14348,1,,,,,,,,,
14349,1,,,,,,,,,
14350,1,,,,,,,,,
14351,1,,,,,,,,,
14352,1,,,,,,,,,
14353,1,,,,,,,,,
14354,1,,,,,,,,,
14355,1,,,,,,,,,
14356,,,,5,5,5,5,5,1,1
14357,1,,,,,,,,,
14358,,,,1,1,1,1,1,4,4
14359,1,,,,,,,,,
14362,1,,,,,,,,,
14363,1,,,,,,,,,
14364,1,,,,,,,,,
14366,1,,,,,,,,,
14368,,,,4,4,4,4,1,4,1
14370,1,,,,,,,,,
14371,7,,,,,,,,,
14372,1,,,,,,,,,
14373,1,,,,,,,,,
14374,1,,,,,,,,,
14375,1,,,,,,,,,
14376,,,,3,1,1,1,1,4,4
14379,1,,,,,,,,,
14382,,,,4,3,5,5,5,1,1
14386,,,,4,4,4,3,3,5,1
14387,,,,1,1,1,1,1,4,4
14389,,,,1,1,1,1,1,4,4
14390,1,,,,,,,,,
14393,,,,4,2,3,3,3,4,4
14394,1,,,,,,,,,
14395,1,,,,,,,,,
14397,1,,,,,,,,,
14398,1,,,,,,,,,
14399,,,,4,4,2,3,2,4,4
14400,1,,,,,,,,,
14401,,,3,,,,,,,
14402,1,,,,,,,,,
14406,1,,,,,,,,,
14407,1,,,,,,,,,
14408,1,,,,,,,,,
14409,,,,2,1,1,1,1,4,4
14410,1,,,,,,,,,
14411,1,,,,,,,,,
14415,1,,,,,,,,,
14416,1,,,,,,,,,
14420,,,,1,1,1,1,1,4,4
14421,1,,,,,,,,,
14423,,,,1,1,1,1,1,4,4
14424,1,,,,,,,,,
14426,,,,3,2,3,3,3,4,4
14428,1,,,,,,,,,
14429,1,,,,,,,,,
14431,1,,,,,,,,,
14432,,,,5,5,5,5,5,5,1
14433,,,,5,5,5,5,5,4,1
14435,1,,,,,,,,,
14437,1,,,,,,,,,
14438,1,,,,,,,,,
14439,,,,2,1,1,1,1,4,4
14440,1,,,,,,,,,
14444,1,,,,,,,,,
14445,1,,,,,,,,,
14448,1,,,,,,,,,
14453,1,,,,,,,,,
14455,1,,,,,,,,,
14456,1,,,,,,,,,
14458,1,,,,,,,,,
14459,1,,,,,,,,,
14460,1,,,,,,,,,
14461,1,,,,,,,,,
14462,1,,,,,,,,,
14463,,,,3,2,2,3,3,4,4
14466,,,,4,4,5,5,5,1,1
14467,,,,4,4,4,5,5,1,1
14468,,,,3,2,1,1,3,4,4
14471,,,,4,2,2,3,4,2,2
14472,1,,,,,,,,,
14473,1,,,,,,,,,
14474,1,,,,,,,,,
14475,1,,3,,,,,,,
14476,,,,1,1,1,1,1,4,4
14477,1,,,,,,,,,
14478,1,,,,,,,,,
14480,1,,,,,,,,,
14481,,,,1,1,1,1,1,4,4
14482,,,,3,3,3,3,3,1,1
14483,,,,2,1,1,1,1,4,4
14484,1,,,,,,,,,
14488,1,,,,,,,,,
14492,1,,,,,,,,,
14493,1,,,,,,,,,
14496,1,,,,,,,,,
14497,,,,3,2,5,5,5,4,4
14498,,,,3,3,3,3,3,4,5
14499,1,,,,,,,,,
14500,1,,,,,,,,,
14501,,,,4,3,4,9,5,1,4
14503,1,,,,,,,,,
14504,1,,,,,,,,,
14506,1,,,,,,,,,
14507,1,,,,,,,,,
14508,,,,3,3,3,4,4,4,4
14509,1,,,,,,,,,
14510,1,,,,,,,,,
14511,1,,3,,,,,,,
14512,1,,,,,,,,,
14513,1,,,,,,,,,
14515,1,,,,,,,,,
14517,,,,2,1,2,3,2,5,5
14518,1,,,,,,,,,
14519,1,,,,,,,,,
14520,1,,,,,,,,,
14521,1,,,,,,,,,
14522,,,,3,3,3,4,4,1,1
14524,1,,,,,,,,,
14530,,,,5,5,5,5,5,1,1
14531,1,,,,,,,,,
14533,1,,,,,,,,,
14534,1,,,,,,,,,
14535,1,,,,,,,,,
14536,1,,,,,,,,,
14538,,,,1,1,1,1,1,4,4
14539,1,,,,,,,,,
14541,,,,5,5,5,5,5,1,1
14542,1,,,,,,,,,
14545,1,,,,,,,,,
14546,1,,,,,,,,,
14548,,,,2,1,1,2,3,4,4
14551,1,,,,,,,,,
14556,1,,,,,,,,,
14557,1,,,,,,,,,
14558,,,,1,1,1,1,1,5,5
14561,1,,,,,,,,,
14562,1,,,,,,,,,
14563,1,,3,,,,,,,
14566,1,,,,,,,,,
14570,,,,1,1,1,1,1,4,4
14571,1,,,,,,,,,
14572,1,,,,,,,,,
14575,1,,,,,,,,,
14578,,,,4,3,5,5,5,4,4
14579,1,2,,,,,,,,
14580,1,,,,,,,,,
14581,1,,,,,,,,,
14583,1,,,,,,,,,
14584,,,,1,1,1,1,1,4,4
14585,1,,,,,,,,,
14586,1,,,,,,,,,
14587,,,,1,1,1,1,1,4,4
14589,1,,,,,,,,,
14590,1,,,,,,,,,
14593,,,,5,5,4,5,5,4,1
14594,1,,,,,,,,,
14595,1,,,,,,,,,
14596,1,,,,,,,,,
14597,,,,5,5,5,5,5,1,1
14598,1,,,,,,,,,
14600,,,,4,4,4,4,5,4,1
14601,,,,4,2,3,4,4,1,1
14602,1,,,,,,,,,
14604,1,,,,,,,,,
14605,1,,,,,,,,,
14606,1,,,,,,,,,
14608,1,,,,,,,,,
14609,1,,,,,,,,,
14610,1,,,,,,,,,
14611,1,,,,,,,,,
14612,,,,5,5,5,5,5,1,1
14613,,,,5,5,5,5,5,1,1
14614,1,,,,,,,,,
14615,1,,,,,,,,,
14616,,,,3,3,4,4,4,4,4
14617,,,,3,3,2,3,3,4,4
14618,1,,,,,,,,,
14619,,,,3,1,3,3,4,4,4
14620,1,,,,,,,,,
14621,1,,,,,,,,,
14622,1,,,,,,,,,
14623,,,,1,1,1,1,1,4,4
14624,1,,,,,,,,,
14626,1,,,,,,,,,
14627,,,,4,2,4,4,4,4,4
14629,1,,,,,,,,,
14630,,,,3,1,1,2,5,4,4
14631,,,,1,1,1,1,1,4,4
14633,,,,3,2,3,3,3,1,4
14636,,,,1,1,1,1,1,4,4
14637,1,,,,,,,,,
14639,1,,,,,,,,,
14641,,,,2,1,1,1,1,4,4
14643,1,,,,,,,,,
14644,1,,,,,,,,,
14645,1,,,,,,,,,
14646,1,,,,,,,,,
14648,1,,,,,,,,,
14649,1,,,,,,,,,
14652,1,,,,,,,,,
14654,1,,,,,,,,,
14655,1,,,,,,,,,
14656,1,,,,,,,,,
14657,,,,4,3,5,5,5,1,4
14659,1,,,,,,,,,
14661,,,,3,3,3,4,4,4,5
14664,1,,,,,,,,,
14666,1,,,,,,,,,
14667,1,,,,,,,,,
14669,1,,,,,,,,,
14670,1,,,,,,,,,
14672,1,,,,,,,,,
14673,,,,2,2,2,2,2,1,1
14674,,,,4,3,2,4,3,4,4
14676,1,,,,,,,,,
14677,,,,4,5,3,3,5,1,1
14681,,,,4,5,5,5,4,1,1
14683,,,3,,,,,,,
14684,,,,1,1,1,1,1,5,5
14685,1,,,,,,,,,
14686,1,,,,,,,,,
14688,,,,1,1,1,1,1,4,4
14689,,,,2,1,1,1,2,4,4
14690,1,,,,,,,,,
14692,,,,3,2,3,1,3,1,1
14694,1,,,,,,,,,
14695,1,,,,,,,,,
14696,1,,,,,,,,,
14697,1,,,,,,,,,
14699,1,,,,,,,,,
14700,,,,5,5,5,5,5,4,1
14701,,,3,,,,,,,
14703,,,,5,3,4,4,3,1,1
14704,1,,,,,,,,,
14706,1,,,,,,,,,
14708,1,,,,,,,,,
14709,1,,,,,,,,,
14713,,,,4,2,4,4,4,1,1
14714,1,,,,,,,,,
14715,1,,,,,,,,,
14716,1,,,,,,,,,
14718,1,,,,,,,,,
14719,,,,3,2,2,3,3,4,4
14721,1,,3,,,,,,,
14722,1,,,,,,,,,
14724,,,,4,5,5,5,5,1,1
14725,1,,,,,,,,,
14727,1,,,,,,,,,
14728,1,,,,,,,,,
14729,,,,4,4,4,5,5,1,1
14730,,,,4,5,5,5,5,1,1
14731,1,,,,,,,,,
14732,,,,2,1,1,1,2,4,4
14733,1,,,,,,,,,
14734,1,,,,,,,,,
14735,1,,,,,,,,,
14737,1,,,,,,,,,
14738,,,,4,2,4,2,2,1,1
14739,1,,,,,,,,,
14740,1,,,,,,,,,
14742,1,,,,,,,,,
14743,,,,4,4,4,5,5,5,4
14744,,,,2,1,2,1,3,5,5
14745,1,,,,,,,,,
14749,,,,4,1,4,5,4,4,1
14750,,,,4,2,4,5,5,4,4
14752,1,,,,,,,,,
14753,1,,,,,,,,,
14757,1,,,,,,,,,
14758,,,,5,4,5,5,5,5,5
14760,1,,,,,,,,,
14761,1,,,,,,,,,
14765,1,,,,,,,,,
14766,,,,4,4,5,5,5,1,1
14767,1,,,,,,,,,
14768,1,,,,,,,,,
14770,,,,5,5,5,5,5,1,1
14771,,,3,,,,,,,
14773,,,,1,1,1,1,2,4,4
14775,1,,,,,,,,,
14776,1,,,,,,,,,
14778,1,,,,,,,,,
14779,,,,1,1,1,1,1,4,4
14781,1,,,,,,,,,
14782,1,,,,,,,,,
14783,1,,,,,,,,,
14784,1,,,,,,,,,
14786,,,,1,1,1,1,1,4,4
14787,1,,,,,,,,,
14788,,,,5,5,5,5,5,4,4
14791,,,,1,1,1,1,1,4,4
14792,1,,,,,,,,,
14793,1,,,,,,,,,
14795,,,,4,4,4,4,4,1,1
14799,,,,1,1,1,1,1,4,4
14800,,,,5,5,4,4,5,4,4
14801,1,,,,,,,,,
14804,1,,,,,,,,,
14807,1,,,,,,,,,
14808,,,,1,1,1,1,1,4,4
14809,1,,,,,,,,,
14810,,,,4,3,3,4,4,4,4
14811,1,,,,,,,,,
14815,,,,5,5,5,5,5,1,1
14817,1,,,,,,,,,
14818,,,,4,2,2,4,4,4,4
14819,1,,,,,,,,,
14821,,,,1,1,1,1,1,4,4
14822,1,,,,,,,,,
14823,,,3,,,,,,,
14824,1,,,,,,,,,
14825,1,,,,,,,,,
14826,1,,,,,,,,,
14827,1,,,,,,,,,
14829,,,,3,1,1,1,2,2,2
14830,1,,,,,,,,,
14831,,,,5,4,5,5,5,1,1
14832,1,,,,,,,,,
14834,1,,,,,,,,,
14835,1,,,,,,,,,
14836,1,,,,,,,,,
14837,1,,,,,,,,,
14839,1,,,,,,,,,
14840,1,,3,,,,,,,
14841,1,,,,,,,,,
14842,,,,3,1,2,5,4,4,4
14843,1,,,,,,,,,
14844,1,,,,,,,,,
14845,1,,,,,,,,,
14846,1,,,,,,,,,
14849,,,3,,,,,,,
14850,1,,,,,,,,,
14852,,,,3,1,3,3,3,1,1
14853,,,,5,5,5,5,5,1,99
14854,,,,4,1,4,4,5,2,2
14855,1,,,,,,,,,
14856,1,,,,,,,,,
14857,,,,4,1,3,2,5,5,5
14858,1,,,,,,,,,
14859,1,,,,,,,,,
14860,,,,2,1,2,2,5,2,2
14862,1,,,,,,,,,
14863,,,,4,3,3,5,4,5,5
14865,,,,4,3,5,3,5,4,1
14866,1,,,,,,,,,
14867,1,,,,,,,,,
14868,,,,5,3,5,4,5,1,1
14869,1,,,,,,,,,
14870,,,,3,2,3,4,3,4,4
14872,1,,,,,,,,,
14873,,,,2,2,2,2,3,4,4
14875,1,,,,,,,,,
14876,1,,,,,,,,,
14877,1,,,,,,,,,
14878,1,,,,,,,,,
14879,1,,,,,,,,,
14880,1,,,,,,,,,
14881,1,,,,,,,,,
14882,1,,,,,,,,,
14883,1,,,,,,,,,
14884,1,,,,,,,,,
14885,,,,4,5,4,5,5,4,1
14887,1,,,,,,,,,
14888,1,,,,,,,,,
14889,,,,1,1,1,1,1,5,5
14890,1,,,,,,,,,
14892,1,,,,,,,,,
14894,1,,,,,,,,,
14895,1,,,,,,,,,
