"SEQN","FSD032A","FSD032B","FSD032C","FSD041","FSD052","FSD061","FSD071","FSD081","FSD092","FSD102","FSD032D","FSD032E","FSD032F","FSD111","FSD122","FSD132","FSD141","FSD146","FSDHH","FSDAD","FSDCH","FSD151","FSQ165","FSD165N","FSQ012","FSD012N","FSD230","FSD230N","FSD795","FSD225","FSD235","FSD855","FSD860","FSQ865","FSQ162","FSQ760","FSD760N","FSQ653","FSD660ZC","FSD675","FSD680","FSD670ZC","FSQ690","FSQ695","FSD652ZW","FSD672ZW","FSD652CW","FSD660ZW"
102459,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
102460,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,2,,2,2
102461,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
102462,2,2,2,1,1,1,2,1,2,,1,1,1,1,2,,2,2,4,4,3,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102463,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,1,2,2,,2,76,60,2,,,2,,,,,,,,,,,,,
102464,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102465,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102466,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102467,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,1,8,260,2,,,,,,,,,,,,,
102468,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102469,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102470,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102471,1,1,2,1,1,1,2,2,2,,3,3,3,,,,,,3,4,1,1,1,4,1,4,1,4,12,5,510,2,,,2,,,,,,,,,,,,,
102472,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102473,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102474,1,1,2,1,3,1,1,1,2,,3,3,3,,,,,,3,4,1,1,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102475,2,2,2,1,3,2,2,2,2,,3,2,3,2,2,,2,2,3,3,2,2,1,2,9,,,,,,,2,,,1,1,1,,,,,,,,,,,
102476,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,6,1,6,1,6,12,22,900,2,,,2,,,,,,,,,,,,,
102477,2,3,1,1,3,1,1,2,2,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102478,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,2,1,1,1,1,12,7,116,2,,,2,,,,,,,,,,,,,
102479,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102480,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102481,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,5,1,5,12,22,72,2,,,2,,,,,,,,,,,,,
102482,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102483,2,2,3,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,1,1,5,2,,,,,,,2,,,1,1,1,,,,,,,,,,,
102484,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102486,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102487,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102488,2,2,2,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,2,1,6,1,6,1,6,12,22,700,1,9,700,1,1,4,,,,,,,,,,,
102489,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102490,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102491,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102492,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102493,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102494,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102495,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102496,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102497,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102498,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102499,1,2,3,2,,2,2,2,,,2,3,3,2,2,,2,2,3,2,2,1,1,6,1,6,2,,9,76,274,2,,,2,,,,,,,,,,,,,
102500,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,3,1,3,1,3,12,12,400,2,,,1,2,,,,,,,,,,,,
102501,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,1,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
102502,2,2,3,1,3,2,2,1,2,,3,3,3,,,,,,3,3,1,1,1,3,1,3,1,3,12,14,300,2,,,1,1,2,1,1,1,,7,1,1,,,,
102503,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102504,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102505,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,1,2,99,99999,99999,2,,,2,,,,,,,,,,,,,
102506,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,7,,,,,,,,,7,,,2,,,,,,,,,,,,,
102507,1,1,1,1,3,1,1,2,2,,,,,,,,,,4,4,,2,1,1,1,1,2,,7,6,198,2,,,2,,,,,,,,,,,,,
102508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102509,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,,,,
102510,2,2,2,1,2,1,1,2,2,,2,2,3,2,2,,2,2,4,4,3,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
102511,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102512,2,2,1,1,1,1,1,2,2,,,,,,,,,,4,4,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
102513,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
102514,2,2,2,2,,2,2,2,,,2,3,2,2,2,,2,2,3,3,3,1,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
102515,3,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102516,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102517,2,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102518,7,7,7,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102519,1,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102520,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102521,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,4,5,87,2,,,1,1,1,,,,,,,,,,,
102522,1,2,1,2,,2,2,2,,,,,,,,,,,3,3,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
102523,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,3,1,1,1,,1,1,1,,,,
102524,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,2,,1,99999,150,2,,,2,,,,,,,,,,,,,
102525,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102526,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
102527,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,2,1,2,3,25,356,2,,,1,1,4,1,1,1,,2,1,2,,,,
102528,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
102529,1,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102530,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102531,1,1,2,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102532,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,1,2,1,2,10,16,99999,2,,,2,,,,,,,,,,,,,
102533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102534,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102535,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102536,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,2,,1,2,1,1,24,1,4,,,,
102537,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102538,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102539,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102540,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,5,1,5,1,5,12,3,478,2,,,2,,,,,,,,,,,,,
102541,1,1,1,1,1,1,1,1,2,,,,,,,,,,4,4,,1,1,1,1,1,1,1,11,26,5,2,,,,,,,,,,,,,,,,
102542,1,1,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102543,2,2,2,2,,1,2,2,2,,2,2,2,1,2,,2,2,4,3,3,1,1,4,1,4,1,4,10,3,425,2,,,2,,,,,,,,,,,,,
102544,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102545,1,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,5,1,5,1,4,9,18,400,2,,,2,,,,,,,,,,,,,
102546,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102547,2,2,2,1,2,1,1,1,2,,2,2,2,1,2,,2,2,4,4,3,2,1,3,1,3,1,3,12,23,360,2,,,1,1,1,,,,,,,,,,,
102548,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102549,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102550,2,2,3,2,,2,2,2,,,2,3,3,2,2,,2,2,3,2,2,1,1,1,1,1,1,1,12,14,250,2,,,2,,,,,,,,,,,,,
102551,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,3,1,2,1,2,12,5,38,2,,,2,,,,,,,,,,,,,
102552,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
102553,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102554,1,1,1,2,,2,2,2,,,2,3,3,2,2,,2,2,3,3,2,1,1,3,1,3,1,3,12,13,300,2,,,2,,,,,,,,,,,,,
102555,2,2,2,1,1,1,2,2,2,,,,,,,,,,4,4,,2,1,1,1,1,1,1,12,5,41,2,,,,,,,,,,,,,,,,
102556,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
102557,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102558,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,1,1,1,,4,2,,,,,
102559,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
102560,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
102561,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102563,2,2,2,1,2,1,1,1,1,2,3,3,3,,,,,,4,4,1,1,1,7,1,6,1,6,12,21,632,2,,,1,1,2,1,1,1,,8,1,6,,,,
102564,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,2,,,,,2,,,,,
102565,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,2,,,,,,,2,,,1,2,,1,2,1,1,60,1,2,,,,
102566,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,1,1,4,1,3,1,3,11,6,357,2,,,2,,,,,,,,,,,,,
102567,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102568,2,2,2,1,2,1,2,2,2,,3,3,3,,,,,,3,4,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102569,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,5,1,5,12,29,500,2,,,1,1,3,1,1,1,1,36,1,4,,,,
102570,2,2,2,2,,1,2,2,2,,2,2,3,1,2,,2,2,3,3,3,1,1,4,1,4,1,4,1,0,425,2,,,2,,,,,,,,,,,,,
102571,2,2,3,2,,2,2,2,,,2,2,3,2,2,,2,2,3,2,3,2,1,5,1,3,1,3,6,26,450,1,99999,99999,1,1,2,,,,,,,,,,,
102572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102573,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102574,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
102575,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,6,2,,,,,,,2,,,,,,,,,,,,,,,,
102576,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
102577,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,3,2,,1,74,374,2,,,1,1,1,,,,,,,,,,,
102578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102579,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102580,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102581,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102582,1,1,1,1,2,1,2,2,2,,2,1,3,2,2,,2,2,4,4,3,1,1,3,1,3,1,3,12,12,320,2,,,2,,,,,,,,,,,,,
102583,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102584,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102585,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,1,1,1,1,8,9,140,2,,,,,,,,,,,,,,,,
102586,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102587,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,6,1,6,12,19,604,2,,,1,1,3,1,2,1,1,48,2,,,,,
102588,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102589,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,15,337,2,,,1,2,,,,,,,,,1,4,2,2
102590,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102591,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102592,1,1,1,1,2,1,1,1,1,2,3,2,3,2,2,,2,2,4,4,2,2,1,5,1,5,1,5,11,29,230,2,,,2,,,,,,,,,,,,,
102593,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102594,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,1,1,1,1,4,6,190,2,,,1,1,2,1,1,1,,4,1,2,,,,
102595,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
102596,2,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,1,1,1,1,1,1,12,28,200,2,,,1,1,1,1,1,1,1,20,1,4,,,,
102597,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102599,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102600,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102601,1,1,1,1,2,1,1,2,2,,2,2,2,2,2,,2,2,4,4,3,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
102602,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102603,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,2,,,,,2,,,,,
102604,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102605,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,2,1,2,1,1,12,2,16,2,,,2,,,,,,,,,,,,,
102606,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
102607,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102608,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,77777,77777,2,,,1,1,3,1,1,1,,48,2,,,,,
102609,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102610,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
102611,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102612,2,2,3,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,1,1,5,2,,,,,,,2,,,1,1,1,,,,,,,,,,,
102613,2,2,2,2,,2,2,2,,,3,2,3,2,2,,2,2,3,3,2,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
102614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,36,1,1,,,,
102615,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,,,,,,,,,,,,,,
102616,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
102617,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102618,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,1,1,2,,,,,,,9,,,,,,,,,,,,,,,,
102619,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102621,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,7,1,7,1,7,12,14,565,2,,,2,,,,,,,,,,,,,
102622,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102623,2,2,2,1,1,1,1,2,2,,,,,,,,,,4,4,,1,1,1,1,1,1,1,12,26,58,2,,,,,,,,,,,,,,,,
102624,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102625,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102626,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102627,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102628,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102629,2,2,2,1,3,1,2,2,2,,3,3,3,,,,,,3,3,1,2,1,4,1,1,1,1,12,1,108,2,,,2,,,,,,,,,,,,,
102630,2,2,2,1,2,1,1,1,2,,2,2,3,2,2,,2,2,4,4,3,1,1,5,1,5,1,5,12,26,494,2,,,1,2,,1,2,1,2,10,1,6,,,,
102631,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
102632,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102633,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,3,1,3,12,18,201,2,,,2,,,,,,,,,,,,,
102634,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102635,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
102636,2,2,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102637,1,1,1,1,1,1,1,2,2,,,,,,,,,,4,4,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102638,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102639,2,2,2,1,1,1,1,2,1,2,3,3,3,,,,,,4,4,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
102640,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
102641,2,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102642,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102643,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102644,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
102645,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,2,2,,3,43,60,2,,,2,,,,,,,,,,,,,
102646,1,1,2,1,1,1,1,1,1,2,1,3,3,1,2,,2,2,4,4,3,2,1,6,1,6,1,6,3,18,246,2,,,2,,,,,,,,,,,,,
102647,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102648,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,3,1,1,2,,4,260,325,2,,,,,,,,,,,,,,,,
102649,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,1,1,1,1,12,16,194,2,,,2,,,,,,,,,,,,,
102650,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102651,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102652,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,7,,,,,,,,,7,,,2,,,,,,,,,,,,,
102653,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102654,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,2,1,1,1,,60,1,2,,,,
102655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102656,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102657,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102658,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
102659,1,1,1,1,1,1,1,1,2,,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
102660,2,2,2,1,1,1,1,2,2,,,,,,,,,,4,4,,1,1,2,1,2,1,1,4,14,20,2,,,2,,,,,,,,,,,,,
102661,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
102662,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
