"SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
49264,1,1,2,2,2,2,2,2,2,99,,9,1,
49265,1,2,2,2,2,2,2,2,2,6,0.74,1,2,1
49266,2,2,1,2,2,2,2,1,2,4,1.1,1,2,3
49267,1,2,2,2,2,2,1,2,2,4,1.02,1,2,1
49268,1,2,2,2,2,2,2,2,2,7,2.11,3,,
49269,1,1,2,2,2,2,2,2,2,8,2.26,3,,
49270,1,2,2,2,2,2,2,1,2,10,2.02,3,,
49271,1,2,2,2,2,2,2,2,2,1,0,1,,
49272,1,2,1,2,2,2,2,1,2,8,3.51,3,,
49273,1,2,2,2,2,2,2,2,2,99,,1,2,1
49274,1,2,2,2,2,2,2,2,2,8,1.5,2,2,1
49275,1,1,2,2,2,2,2,2,2,10,3.2,3,2,77
49276,1,2,2,2,2,2,2,2,2,7,1.74,2,2,1
49277,1,2,2,2,2,2,2,2,2,9,3.49,3,,
49278,2,2,2,2,2,2,1,2,1,6,0.94,1,2,1
49279,1,2,2,2,2,2,2,2,2,9,2.91,3,,
49280,1,2,2,2,2,2,2,2,2,4,1.31,2,,
49281,2,2,1,2,2,2,2,1,2,99,,3,,
49282,1,2,2,2,2,2,2,2,2,2,0.28,1,2,1
49283,1,1,2,2,2,2,2,2,2,7,1.98,3,,
49284,1,1,2,2,2,2,2,2,2,2,0.17,1,2,99
49285,1,2,1,2,1,2,2,1,2,9,4.29,3,,
49286,2,2,2,2,2,1,2,2,2,2,0.22,1,2,1
49287,1,2,2,2,2,2,2,1,2,77,,3,,
49288,1,1,2,2,2,2,1,2,2,3,0.68,1,2,1
49289,1,2,2,2,2,2,2,1,2,12,5,3,,
49290,1,1,2,2,2,2,2,2,2,7,0.95,1,2,2
49291,1,2,2,2,2,2,2,2,2,99,,1,2,2
49292,1,2,2,2,2,2,2,2,2,4,0.75,1,2,1
49293,2,2,2,2,2,2,2,2,1,5,0.85,1,2,2
49294,1,1,2,2,2,2,2,1,2,4,1.31,2,2,4
49295,1,2,1,2,2,1,2,2,2,4,1.14,1,2,1
49296,7,7,7,7,7,7,7,7,7,,,,,
49297,1,1,1,2,2,2,2,2,2,8,3.15,3,,
49298,1,2,2,2,2,2,2,1,1,3,1.15,1,2,5
49299,1,2,2,2,2,2,2,2,2,7,1.84,2,,
49300,1,2,2,2,2,2,2,2,2,5,1.16,1,2,1
49301,1,1,2,1,2,2,2,2,2,9,3.27,3,,
49302,1,2,2,2,2,2,2,1,1,8,2.8,3,,
49303,1,1,2,2,2,2,2,2,1,12,5,3,,
49304,1,2,2,2,2,2,2,2,2,4,1.31,2,2,2
49305,1,2,2,2,2,2,2,2,2,7,1.3,1,,
49306,2,2,1,1,1,2,2,1,2,4,0.85,1,7,
49307,2,1,2,2,1,2,2,1,2,11,5,3,1,
49308,1,2,1,2,1,2,2,2,2,5,1.02,1,2,1
49309,1,2,2,2,1,2,2,1,1,12,5,3,,
49310,1,2,2,2,2,2,2,1,1,1,0,1,1,
49311,1,2,1,2,2,2,2,2,2,3,0.68,1,2,1
49312,2,2,2,2,2,1,2,2,2,2,0.38,1,2,1
49313,,,,,,,,,,,,,,
49314,2,2,1,2,2,2,1,2,2,7,1.45,2,2,1
49315,1,2,2,2,2,2,2,2,1,1,0,1,2,1
49316,1,2,2,2,2,2,2,2,2,11,5,3,,
49317,1,2,2,2,2,2,2,2,2,9,2.91,3,,
49318,1,2,2,2,2,2,2,2,2,8,2.55,3,,
49319,1,2,2,2,2,2,2,2,2,7,1.26,1,2,1
49320,2,2,2,2,2,2,1,2,2,1,0.04,1,2,1
49321,2,1,2,2,2,2,2,2,2,1,0,1,2,1
49322,1,2,2,2,2,2,2,2,2,7,1.45,2,2,1
49323,2,2,1,2,2,2,2,2,2,3,0.75,1,2,77
49324,1,1,2,2,2,1,2,1,2,6,1.45,2,1,
49325,1,2,2,2,1,2,2,1,2,10,2.01,3,1,
49326,1,2,1,2,2,2,2,2,2,7,2.57,3,,
49327,1,2,1,2,2,1,2,2,2,3,0.7,1,2,1
49328,1,2,2,2,2,2,2,2,2,11,3.96,3,,
49329,1,2,2,2,2,2,2,2,2,99,,1,2,99
49330,1,2,2,2,2,2,2,2,2,99,,1,7,
49331,1,2,1,2,1,2,2,2,2,5,1.02,1,2,1
49332,1,2,2,2,2,2,2,2,2,9,5,3,1,
49333,2,2,1,2,2,2,2,1,2,4,1.23,1,1,
49334,1,2,2,2,2,2,2,2,2,2,0.71,1,2,1
49335,,,,,,,,,,,,,,
49336,1,1,2,2,2,2,2,2,2,7,1.98,3,,
49337,2,2,1,2,2,2,1,2,2,3,0.37,1,2,1
49338,2,2,2,2,2,2,2,2,2,3,0.46,1,2,1
49339,1,2,2,2,2,2,2,1,2,9,5,3,,
49340,1,2,2,2,2,2,2,2,1,7,1.45,2,2,1
49341,1,1,2,2,2,2,2,2,1,10,3.75,3,,
49342,1,2,2,2,2,2,2,1,2,4,0.91,1,2,1
49343,2,2,1,2,2,2,2,2,2,5,1.46,2,9,
49344,1,1,2,2,2,2,2,2,2,10,2.28,3,,
49345,1,2,2,2,2,2,2,2,2,6,1.09,1,2,1
49346,1,2,1,2,2,2,2,2,2,3,1.03,1,2,1
49347,1,2,2,2,2,2,2,2,2,4,0.77,1,2,1
49348,1,2,2,2,2,2,2,2,2,10,3.2,3,,
49349,1,2,2,2,2,2,2,2,1,2,0.59,1,,
49350,1,2,2,2,2,2,2,2,2,3,1.03,1,2,1
49351,1,2,2,2,2,2,2,1,2,8,2.55,3,,
49352,1,1,2,2,2,2,2,1,2,9,2.91,3,,
49353,1,2,2,2,2,2,2,1,2,8,2.62,3,,
49354,2,2,2,2,1,2,2,2,2,99,,1,2,1
49355,1,1,2,2,2,2,2,2,2,6,2.31,3,2,1
49356,1,2,2,2,2,2,2,1,1,8,1.9,3,,
49357,2,1,2,2,2,2,2,2,2,6,1.21,1,2,99
49358,1,2,2,2,2,2,2,2,2,3,0.5,1,2,1
49359,1,1,2,2,2,2,2,2,2,7,1.98,3,,
49360,1,2,2,2,2,2,2,2,2,5,1.4,2,2,1
49361,1,2,2,2,2,2,2,2,2,6,1.51,2,2,1
49362,1,2,2,2,2,2,2,2,2,7,3.69,3,,
49363,1,2,2,2,2,2,2,1,2,12,5,3,,
49364,2,2,2,2,2,2,2,2,1,3,0.56,1,2,1
49365,1,2,2,2,2,2,2,2,2,8,3.15,3,,
49366,1,2,2,2,2,2,2,2,2,7,1.74,2,2,4
49367,1,2,2,2,2,2,2,2,2,99,,1,7,
49368,1,2,2,2,2,2,2,2,2,11,3.78,3,,
49369,,,,,,,,,,,,,,
49370,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
49371,1,2,2,2,2,2,2,2,2,7,2.1,3,,
49372,1,1,2,2,2,2,2,2,2,2,0.35,1,2,1
49373,7,2,2,2,2,2,2,2,2,,,,,
49374,1,1,2,2,2,2,2,2,2,10,4.82,3,,
49375,1,1,2,2,1,1,2,1,2,99,,9,1,
49376,1,2,2,2,2,2,2,2,2,6,1.85,2,,
49377,1,2,2,2,2,2,2,2,1,4,1.23,1,2,1
49378,1,2,2,2,2,2,2,2,1,1,0.14,1,2,1
49379,1,2,2,2,2,2,2,1,2,12,5,3,,
49380,1,2,2,2,2,2,2,1,2,12,5,3,,
49381,1,1,2,2,2,2,2,1,2,77,,3,1,
49382,1,2,2,2,2,2,2,2,2,9,3.49,3,,
49383,1,2,2,2,2,2,2,2,2,2,0.23,1,2,1
49384,1,2,2,2,2,2,2,2,2,4,0.47,1,2,1
49385,1,2,2,2,2,2,2,1,2,7,1.27,1,,
49386,1,2,1,2,2,2,2,2,2,99,,3,9,
49387,1,2,2,2,2,2,2,2,2,8,2.32,3,,
49388,1,2,2,2,2,2,2,2,2,8,2.26,3,,
49389,1,2,2,2,2,2,2,1,2,10,3.48,3,,
49390,1,2,2,2,2,1,2,2,2,,,,,
49391,1,2,2,2,1,2,2,1,2,12,5,3,,
49392,1,2,2,2,2,2,2,1,1,12,5,3,,
49393,1,2,1,1,1,1,2,2,2,6,1.42,2,1,
49394,1,1,2,2,2,2,2,2,2,9,1.88,3,,
49395,1,1,2,2,2,2,2,1,2,12,5,3,,
49396,1,2,2,2,2,2,2,2,2,7,1.98,3,,
49397,1,1,1,2,2,2,2,2,2,11,3.87,3,,
49398,1,2,1,2,2,2,2,2,2,10,4.06,3,,
49399,1,2,2,2,2,2,2,2,2,12,4.97,3,,
49400,2,2,2,2,2,2,2,2,1,2,0.23,1,2,1
49401,1,2,2,2,2,2,2,1,2,5,2.31,3,,
49402,1,2,2,2,2,2,2,1,2,6,1.06,1,1,
49403,2,2,1,2,2,2,2,2,2,4,1.56,2,2,99
49404,1,2,1,2,2,2,2,2,2,2,0.61,1,2,1
49405,1,2,2,2,1,2,2,2,2,10,4.63,3,,
49406,1,2,2,2,2,2,2,1,1,11,4.18,3,,
49407,1,2,2,2,2,1,2,2,2,2,0.41,1,1,
49408,1,2,2,2,2,2,2,2,2,8,2.26,3,,
49409,1,2,1,2,2,1,2,2,2,2,0.25,1,2,99
49410,1,2,2,2,2,2,2,2,2,8,4.62,3,,
49411,2,2,1,2,1,2,2,1,2,6,2.14,3,,
49412,1,2,2,2,2,2,2,2,1,5,1.26,1,2,1
49413,1,2,1,2,1,1,2,2,2,77,,1,2,1
49414,1,2,2,2,2,2,2,2,2,4,1.12,1,2,1
49415,1,1,2,2,2,2,2,2,2,10,3.49,3,,
49416,1,2,2,2,1,2,2,2,2,7,3.07,3,,
49417,1,1,2,2,2,2,2,2,2,7,1.86,3,,
49418,1,2,2,2,2,2,2,2,2,3,0.56,1,2,1
49419,1,2,1,2,2,1,2,2,1,5,1.4,2,,
49420,2,2,1,2,1,1,2,2,1,4,0.73,1,,
49421,1,2,1,2,2,2,2,2,2,1,0.11,1,2,1
49422,1,2,2,2,2,2,2,2,1,3,0.4,1,2,1
49423,1,2,2,2,2,2,2,2,2,4,0.68,1,2,1
49424,1,2,2,2,2,2,2,2,2,8,2.18,3,2,1
49425,1,1,2,2,1,2,2,2,2,99,,1,,
49426,2,2,2,2,2,1,2,2,2,5,1.02,1,2,1
49427,,,,,,,,,,,,,,
49428,1,2,2,2,2,1,2,2,2,5,0.62,1,2,1
49429,1,1,2,2,2,2,2,2,2,9,2.83,3,,
49430,1,1,2,2,2,2,2,1,2,9,2.83,3,,
49431,1,2,2,2,2,2,2,2,2,3,0.32,1,2,1
49432,1,1,2,2,2,2,2,2,2,10,1.44,2,,
49433,1,1,1,2,2,2,2,1,1,3,0.92,1,2,4
49434,1,2,2,2,2,2,2,1,2,8,2.8,3,,
49435,1,2,2,2,2,2,2,2,2,7,2.45,3,,
49436,1,2,2,2,2,2,2,2,1,5,2.23,3,,
49437,2,1,1,2,2,2,2,1,2,3,1.38,2,1,
49438,1,2,2,2,2,2,2,1,2,12,3.91,3,,
49439,1,1,2,2,2,2,2,2,2,12,5,3,,
49440,1,2,2,2,2,2,1,2,2,2,0.26,1,2,1
49441,1,2,2,2,2,2,2,2,2,11,3.78,3,,
49442,1,2,2,2,2,2,2,1,2,11,3.98,3,,
49443,1,2,2,2,2,2,2,2,2,5,1.3,1,2,1
49444,1,2,2,2,2,2,2,2,2,7,1.26,1,2,1
49445,1,2,2,2,2,2,2,2,2,4,0.74,1,2,1
49446,1,2,1,2,2,2,2,2,1,7,1.3,1,1,
49447,1,1,2,2,2,2,2,1,2,8,2.52,3,,
49448,1,2,2,2,2,2,2,2,2,7,1.3,1,2,1
49449,1,1,2,2,2,2,2,2,2,8,2.32,3,,
49450,1,2,2,2,2,2,2,2,2,99,,1,1,
49451,1,2,2,2,1,2,2,2,2,10,4.09,3,,
49452,1,2,2,2,2,2,2,2,2,4,1.31,2,2,2
49453,1,2,2,1,2,1,1,2,2,3,1.18,1,2,1
49454,1,1,2,2,2,2,2,1,2,77,,7,2,77
49455,1,2,2,2,2,2,2,2,2,6,2.42,3,,
49456,1,2,2,2,2,2,2,2,2,6,1.06,1,1,
49457,1,2,2,2,2,2,2,2,2,3,1.18,1,1,
49458,2,2,2,2,2,2,2,2,1,3,0.51,1,2,1
49459,1,2,2,2,2,2,2,1,2,12,5,3,,
49460,1,2,2,2,2,2,2,2,2,11,5,3,,
49461,1,2,2,2,2,2,2,2,2,4,0.7,1,,
49462,1,2,2,2,2,2,2,2,2,3,0.69,1,2,1
49463,1,2,1,1,1,2,2,1,1,9,2.59,3,,
49464,1,2,2,2,2,2,2,2,1,5,1.4,2,,
49465,1,2,2,2,2,2,2,1,1,11,5,3,,
49466,1,1,2,2,2,1,2,2,2,3,0.5,1,2,1
49467,1,2,2,2,2,2,2,2,2,6,1.7,2,,
49468,1,2,2,2,2,2,2,1,1,3,0.56,1,2,1
49469,1,2,2,2,2,2,2,2,1,12,4.19,3,,
49470,2,1,2,2,2,2,2,2,2,6,1.21,1,2,99
49471,2,1,2,2,2,2,1,2,2,3,0.31,1,2,1
49472,1,1,2,2,2,2,2,2,2,1,0,1,2,1
49473,1,2,2,2,2,2,2,1,2,9,3.27,3,,
49474,1,2,2,2,2,2,2,2,2,9,2.91,3,,
49475,1,2,2,2,2,2,2,2,1,5,0.99,1,2,1
49476,1,2,2,2,2,2,2,2,1,2,0.66,1,2,1
49477,1,2,2,2,2,2,2,2,2,12,5,3,,
49478,1,2,2,2,2,2,2,2,2,3,0.94,1,2,2
49479,1,1,2,2,2,2,2,2,1,11,2.96,3,,
49480,1,2,2,2,2,2,2,2,2,6,1.42,2,2,1
49481,1,2,2,2,2,2,2,2,1,7,1.7,2,,
49482,1,2,2,2,2,2,2,1,2,9,2.83,3,,
49483,1,2,2,2,2,2,2,1,2,8,2.32,3,,
49484,2,2,1,2,2,1,2,2,2,,,,,
49485,1,2,2,2,2,2,2,2,2,9,2.91,3,,
49486,1,2,1,2,1,2,2,2,2,5,2.35,3,,
49487,2,2,1,1,2,2,1,2,2,2,0.46,1,2,1
49488,1,1,2,2,2,2,2,1,2,12,5,3,,
49489,1,2,1,2,2,2,2,1,2,12,5,3,,
49490,1,2,2,2,1,2,2,7,2,,,,,
49491,2,2,1,2,2,2,2,2,2,3,0.94,1,2,2
49492,1,1,2,2,2,2,2,1,1,12,5,3,,
49493,1,1,2,2,2,2,2,2,2,7,2.45,3,,
49494,1,2,2,2,2,2,2,2,2,3,0.57,1,2,1
49495,1,2,2,2,2,2,2,1,2,12,5,3,,
49496,2,2,2,2,2,2,1,2,2,2,0.35,1,2,1
49497,1,2,2,2,2,2,2,2,2,3,0.63,1,2,1
49498,1,2,2,2,2,2,2,2,2,12,5,3,,
49499,2,1,2,2,2,2,2,2,2,8,2.8,3,,
49500,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
49501,1,2,2,2,2,2,2,2,2,11,4.94,3,,
49502,1,1,1,2,2,1,1,2,2,99,,1,2,1
49503,1,1,2,2,2,2,2,2,2,11,3.48,3,,
49504,1,2,2,2,2,2,2,9,2,8,1.9,3,2,1
49505,2,2,1,2,1,2,2,1,2,7,4.11,3,,
49506,1,2,2,2,2,2,2,2,2,,,,,
49507,1,2,2,2,2,2,2,2,2,6,1.36,2,2,1
49508,1,2,2,2,2,2,2,2,1,8,2.62,3,2,1
49509,1,2,2,2,2,2,2,2,2,3,0.48,1,2,1
49510,1,2,2,2,2,2,2,2,2,8,3.26,3,,
49511,1,2,2,2,2,2,2,1,2,11,5,3,,
49512,1,2,2,2,2,2,2,1,2,9,2.91,3,,
49513,2,2,1,2,1,2,2,2,2,99,,2,,
49514,2,2,2,2,2,1,2,2,2,2,0.44,1,2,1
49515,1,2,2,2,2,2,2,2,2,3,0.5,1,2,1
49516,1,1,2,2,2,2,2,1,2,9,3.41,3,,
49517,1,2,2,2,2,2,2,2,1,3,0.56,1,2,1
49518,1,2,2,2,2,2,2,1,2,10,2.02,3,,
49519,1,2,2,2,2,2,2,2,2,8,1.74,2,2,3
49520,1,2,2,2,2,2,1,2,2,7,1.74,2,2,1
49521,2,2,1,1,1,2,2,2,2,4,1.73,2,2,1
49522,1,2,2,2,2,2,2,2,2,5,2.35,3,,
49523,1,1,2,2,2,2,2,2,2,5,1.54,2,,
49524,1,2,2,2,2,2,2,2,2,77,,3,2,1
49525,1,1,2,2,2,2,2,2,2,2,0.41,1,2,3
49526,1,2,1,2,2,2,2,1,2,9,2.79,3,,
49527,1,2,2,2,1,2,2,2,2,12,5,3,,
49528,1,2,2,2,2,2,2,2,2,7,2.39,3,,
49529,1,2,2,2,2,2,2,2,2,3,0.7,1,2,1
49530,1,2,2,2,2,2,2,2,2,1,0.35,1,2,1
49531,1,2,2,1,2,1,2,2,2,6,1.09,1,2,1
49532,1,1,2,2,2,2,2,2,2,99,,3,1,
49533,1,2,2,2,2,2,2,2,1,8,2.32,3,2,1
49534,1,2,2,2,2,2,1,2,2,2,0.39,1,2,1
49535,1,2,2,2,2,2,2,1,2,9,4.38,3,,
49536,1,2,2,2,2,2,2,1,2,11,5,3,,
49537,1,2,1,2,2,2,2,2,2,10,3.4,3,,
49538,1,2,2,2,2,2,2,1,2,7,2.03,3,,
49539,1,2,2,2,2,2,2,2,1,7,2.63,3,2,2
49540,1,1,2,2,2,2,2,1,2,11,4.89,3,,
49541,1,2,2,2,2,2,2,2,2,7,2.1,3,,
49542,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
49543,1,2,2,2,2,2,1,2,2,4,1.29,1,2,1
49544,1,2,2,2,2,2,2,2,2,5,1.16,1,2,1
49545,1,2,2,2,2,2,2,2,1,8,1.56,2,2,1
49546,1,1,2,2,2,2,2,1,2,99,,3,1,
49547,1,2,2,2,2,2,2,2,2,4,0.59,1,2,99
49548,1,2,2,2,2,2,2,2,2,11,5,3,,
49549,1,2,2,2,2,2,2,2,1,6,2.14,3,,
49550,1,2,2,2,2,2,2,1,2,12,5,3,,
49551,1,2,2,2,2,2,2,2,2,3,0.31,1,2,1
49552,2,2,1,2,2,2,2,1,2,5,2.1,3,1,
49553,1,2,2,2,2,2,2,2,2,5,1.05,1,2,1
49554,1,2,2,2,2,2,2,2,2,5,1.4,2,2,1
49555,2,2,1,1,2,1,2,2,2,2,0.55,1,2,1
49556,1,2,2,2,2,2,2,2,2,99,,1,2,1
49557,1,2,1,2,1,2,2,2,1,11,5,3,,
49558,1,2,1,2,2,2,2,2,2,5,1.06,1,2,1
49559,2,2,1,2,2,2,2,2,2,12,5,3,1,
49560,2,2,1,1,2,2,2,1,2,4,1.76,2,1,
49561,2,2,1,2,2,2,2,2,2,4,1.31,2,2,1
49562,1,1,2,2,1,2,2,1,2,11,5,3,,
49563,1,2,2,2,2,2,2,2,1,12,5,3,,
49564,1,2,2,2,2,2,2,1,2,10,5,3,,
49565,1,2,2,2,2,2,2,2,1,5,1.71,2,,
49566,1,2,2,2,2,2,2,2,2,2,0.69,1,2,1
49567,1,1,2,2,2,2,2,2,2,7,3,3,,
49568,1,2,2,2,2,2,2,1,2,10,5,3,,
49569,1,2,2,2,2,2,2,2,2,6,1.75,2,,
49570,1,2,2,2,2,2,2,1,2,10,3.2,3,2,3
49571,1,1,2,2,2,2,2,1,2,6,1.21,1,2,4
49572,1,1,1,2,2,2,2,2,2,8,3.15,3,,
49573,1,2,1,2,1,2,2,1,2,4,1.24,1,2,3
49574,1,2,2,2,2,2,2,1,2,7,2.03,3,2,2
49575,1,1,2,2,2,2,2,2,2,10,3.49,3,,
49576,1,2,2,2,2,2,2,2,2,9,2.91,3,,
49577,1,2,2,2,2,2,2,2,2,3,0.5,1,,
49578,1,2,2,1,2,2,2,2,2,3,0.34,1,2,1
49579,1,1,2,2,1,2,2,2,1,12,5,3,,
49580,1,2,2,2,2,2,2,2,2,9,3.49,3,,
49581,1,2,2,2,2,2,2,2,2,99,,1,2,1
49582,1,1,2,2,2,2,2,1,2,5,1.02,1,2,1
49583,1,2,2,2,2,2,2,2,2,7,1.7,2,2,1
49584,1,2,1,2,1,2,2,1,2,12,5,3,,
49585,1,1,1,2,2,1,2,2,2,10,3.49,3,,
49586,1,1,2,2,2,2,2,2,2,2,0.25,1,,
49587,1,2,2,2,2,2,2,2,2,10,3.49,3,,
49588,1,2,2,2,2,2,2,2,2,4,0.62,1,2,1
49589,1,2,2,2,2,2,2,1,2,10,3.89,3,,
49590,1,2,1,2,1,2,2,1,2,10,3.98,3,,
49591,1,1,1,2,2,2,1,1,2,7,2.24,3,,
49592,1,2,2,2,2,2,2,1,2,10,2.98,3,,
49593,1,1,2,2,2,2,2,1,2,9,5,3,,
49594,2,2,9,2,2,2,2,1,1,,,,,
49595,1,2,2,2,2,2,2,2,1,7,1.98,3,,
49596,2,2,2,2,2,2,1,2,1,1,0.24,1,2,1
49597,1,2,2,2,2,2,2,2,1,6,1.7,2,,
49598,1,2,1,1,2,1,2,2,2,2,0.47,1,2,1
49599,1,2,2,2,2,2,2,1,2,12,5,3,,
49600,1,2,2,2,2,2,2,2,2,5,1.05,1,,
49601,1,2,2,2,2,2,2,2,2,6,1.2,1,2,1
49602,1,2,2,2,2,2,2,1,2,99,,3,,
49603,1,2,2,2,2,2,2,2,2,8,1.7,2,2,1
49604,1,2,2,2,2,2,2,1,2,8,2.94,3,,
49605,1,2,2,2,2,2,2,2,2,5,0.96,1,,
49606,1,2,2,2,2,2,2,2,2,8,2.73,3,,
49607,1,2,2,2,2,2,2,1,2,12,5,3,,
49608,2,2,1,2,2,2,2,1,2,9,5,3,,
49609,2,2,1,2,2,2,2,2,2,3,1.12,1,2,1
49610,1,2,2,2,2,2,2,2,2,8,2.73,3,,
49611,1,2,2,2,2,2,2,2,2,11,3.48,3,,
49612,1,2,2,2,2,2,2,1,2,8,4.62,3,,
49613,2,2,2,2,2,2,1,2,2,2,0.21,1,1,
49614,1,2,2,2,2,2,1,2,1,7,1.12,1,2,1
49615,1,2,2,1,2,1,2,2,2,6,1.09,1,2,1
49616,1,2,2,2,2,2,2,2,2,12,5,3,,
49617,1,2,2,2,2,2,2,2,2,7,1.07,1,,
49618,2,2,1,2,2,2,2,2,2,3,1.15,1,2,1
49619,2,2,1,2,2,2,2,2,2,3,0.93,1,2,1
49620,1,2,2,1,2,1,2,2,2,12,5,3,2,1
49621,1,2,2,2,2,2,2,2,2,,,,,
49622,1,2,1,2,1,2,2,2,1,3,1.05,1,1,
49623,1,2,2,2,2,1,1,2,1,3,0.4,1,2,1
49624,2,2,1,2,2,2,1,2,2,4,1.2,1,2,1
49625,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
49626,1,2,2,2,2,2,2,2,2,3,0.95,1,2,1
49627,1,2,2,2,2,2,2,2,2,5,0.75,1,2,1
49628,1,1,2,2,2,2,2,1,2,10,5,3,,
49629,,,,,,,,,,,,,,
49630,1,2,2,2,2,2,2,2,2,2,0.53,1,2,1
49631,1,2,2,2,2,2,2,2,2,2,0.41,1,2,1
49632,1,2,2,2,2,1,1,2,1,4,0.65,1,2,1
49633,2,1,1,2,2,2,2,1,2,6,2.24,3,,
49634,1,2,2,2,2,2,2,2,2,9,2.6,3,,
49635,1,2,2,2,2,2,2,2,2,5,0.9,1,2,1
49636,1,2,1,2,2,2,2,2,2,7,1.35,2,2,1
49637,1,2,2,2,2,2,2,2,2,3,0.52,1,2,2
49638,1,2,1,2,2,2,2,2,2,7,2.63,3,,
49639,1,9,9,2,2,2,2,9,2,,,,,
49640,1,2,2,2,2,2,2,1,2,12,5,3,,
49641,1,2,1,2,1,2,2,1,2,11,5,3,,
49642,1,2,2,2,2,2,2,2,2,3,1.03,1,2,1
49643,1,2,2,2,2,2,2,2,2,5,2.12,3,,
49644,1,1,2,2,1,2,2,1,2,12,5,3,,
49645,1,2,2,2,2,2,2,2,2,9,2.83,3,,
49646,1,2,2,2,2,2,2,2,2,6,1.45,2,,
49647,1,2,2,2,2,2,2,2,2,12,5,3,,
49648,1,1,2,2,2,2,2,1,2,12,5,3,,
49649,1,2,2,2,2,2,2,1,2,12,4.25,3,,
49650,1,2,2,2,2,2,2,2,2,7,1.74,2,,
49651,1,2,2,2,2,2,2,2,2,3,0.68,1,2,1
49652,1,2,2,2,2,2,2,2,1,3,0.55,1,2,1
49653,1,2,2,2,2,1,1,2,2,3,0.82,1,2,1
49654,2,2,1,2,1,2,2,2,2,9,4.38,3,,
49655,1,2,1,2,1,2,2,1,2,12,5,3,,
49656,1,2,2,2,2,2,2,2,2,7,1.74,2,,
49657,1,2,2,2,2,2,2,1,2,9,2.47,3,,
49658,1,2,2,2,1,2,2,2,1,5,1.16,1,2,1
49659,2,2,1,2,1,2,2,2,2,5,2.08,3,,
49660,1,2,2,2,2,2,2,2,2,5,0.99,1,2,1
49661,1,2,2,2,2,2,2,1,2,6,1.24,1,2,3
49662,2,2,1,2,2,2,2,1,2,7,3.07,3,,
49663,1,1,2,2,2,2,2,1,2,77,,7,2,77
49664,1,2,1,2,2,1,2,2,2,4,1.25,1,2,1
49665,1,2,7,7,7,7,7,7,7,77,,3,7,
49666,1,2,2,2,2,2,2,2,2,12,5,3,2,77
49667,1,2,2,2,2,2,2,2,2,12,5,3,,
49668,2,2,2,2,2,2,2,2,1,2,0.24,1,2,1
49669,1,2,2,2,2,2,2,1,2,3,0.82,1,,
49670,1,2,2,2,2,2,2,2,2,12,5,3,,
49671,1,2,2,2,2,2,2,2,2,11,4.07,3,,
49672,1,2,2,2,2,2,2,2,2,4,0.91,1,2,1
49673,2,2,2,2,2,2,2,1,2,5,1.96,3,,
49674,1,1,2,2,2,2,2,2,2,10,5,3,,
49675,1,2,2,2,2,2,2,1,2,8,1.69,2,,
49676,1,2,1,1,1,2,2,2,1,10,3.49,3,1,
49677,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
49678,1,2,2,2,2,2,2,2,2,4,1.12,1,2,1
49679,1,2,2,2,2,2,2,2,2,1,0.35,1,,
49680,1,2,2,2,2,2,2,1,2,10,3.4,3,,
49681,1,2,2,2,2,2,2,2,2,6,1.27,1,1,
49682,2,2,1,2,1,1,2,2,2,3,1.07,1,2,1
49683,1,2,2,2,2,2,2,2,1,7,1.74,2,,
49684,1,1,2,2,2,2,2,2,1,7,1.8,2,,
49685,1,2,2,2,2,2,2,2,2,9,2.91,3,,
49686,1,1,2,2,2,2,2,2,2,3,0.45,1,2,1
49687,1,2,2,2,2,2,2,2,2,7,1.98,3,,
49688,1,2,2,2,2,2,2,1,2,7,4.11,3,,
49689,1,2,1,2,1,2,2,1,2,11,5,3,,
49690,1,1,2,2,2,2,2,2,2,77,,3,2,1
49691,1,1,2,2,2,2,2,2,2,8,2.26,3,,
49692,1,2,2,2,2,2,2,2,1,6,0.72,1,2,1
49693,1,2,2,2,2,2,2,2,2,7,2.39,3,,
49694,1,2,2,2,2,2,2,2,2,5,0.87,1,2,1
49695,7,2,2,2,2,2,2,2,2,77,,7,2,77
49696,1,2,1,1,1,2,2,1,2,7,2.63,3,,
49697,1,2,2,2,2,2,2,1,1,3,1.18,1,1,
49698,2,2,1,2,2,1,2,2,2,1,0,1,2,1
49699,1,2,2,2,2,2,2,2,1,9,2.6,3,,
49700,1,2,2,2,2,2,2,2,2,3,0.88,1,2,1
49701,1,2,2,2,2,2,2,2,2,10,2.9,3,,
49702,1,2,1,1,1,2,2,1,1,77,,3,1,
49703,1,2,2,2,2,2,2,2,2,99,,3,,
49704,2,2,1,2,2,2,2,2,2,3,0.79,1,1,
49705,1,2,1,2,2,2,2,1,2,6,2.94,3,,
49706,1,2,2,2,2,2,2,1,1,6,1.5,2,2,3
49707,2,2,1,2,2,2,2,2,2,3,1.17,1,2,1
49708,1,2,2,2,2,2,2,2,2,99,,3,2,1
49709,1,2,2,2,2,2,2,1,1,99,,3,,
