"SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
62590,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
62591,1,2,2,2,2,2,2,1,2,8,2.15,3,,
62592,1,2,2,2,2,2,2,2,2,5,1.3,1,2,99
62593,1,2,1,2,1,2,2,2,1,7,2.86,3,,
62594,1,2,1,2,2,1,1,2,2,4,0.67,1,2,1
62595,1,2,2,2,2,2,2,2,2,11,4.53,3,,
62596,1,2,1,2,2,2,2,2,2,5,0.66,1,2,1
62597,1,2,2,2,2,2,2,2,2,6,1,1,2,1
62598,1,2,2,2,2,2,2,2,2,4,0.42,1,2,1
62599,1,2,1,2,2,1,2,2,1,4,0.69,1,2,1
62600,1,2,2,2,2,2,2,2,2,9,2.46,3,,
62601,1,2,1,2,1,2,2,2,1,11,5,3,,
62602,2,1,1,2,2,2,2,1,2,8,4.41,3,,
62603,1,2,1,1,2,2,2,2,2,6,1.34,2,2,1
62604,2,2,1,2,1,2,2,1,2,6,3.09,3,2,3
62605,2,2,2,2,2,2,2,2,1,4,0.65,1,2,1
62606,1,2,2,2,1,2,1,2,2,6,2.06,3,,
62607,2,2,1,1,2,1,2,2,1,3,0.52,1,2,1
62608,,,,,,,,,,,,,,
62609,1,2,2,2,2,2,2,2,2,6,1.15,1,2,1
62610,1,2,2,2,2,2,2,2,2,3,0.53,1,2,1
62611,2,1,2,2,2,2,2,2,2,2,0.64,1,2,1
62612,1,2,2,2,2,2,2,2,2,10,3.11,3,,
62613,2,2,2,2,2,2,2,2,1,1,0,1,1,
62614,1,1,2,2,2,2,2,2,2,11,4.46,3,,
62615,1,2,2,2,2,2,2,2,2,2,0.24,1,2,1
62616,1,2,2,2,2,2,2,2,2,4,0.69,1,2,1
62617,1,2,2,2,2,2,2,2,2,6,1.11,1,2,1
62618,1,2,2,2,2,2,2,2,2,12,4.59,3,,
62619,2,2,1,1,2,2,2,2,1,7,3.86,3,,
62620,1,2,2,2,2,2,2,2,2,4,0.71,1,2,1
62621,1,2,2,2,2,2,2,2,2,7,1.56,2,,
62622,1,2,2,2,2,2,2,2,2,8,2.08,3,,
62623,2,2,1,1,2,2,2,2,1,6,1.57,2,1,
62624,1,2,2,2,2,2,2,2,2,11,3.9,3,,
62625,1,2,2,2,2,2,2,1,2,11,4.4,3,,
62626,1,2,2,2,2,2,2,2,2,4,0.48,1,2,1
62627,1,2,2,2,2,2,2,2,2,5,0.83,1,,
62628,1,2,2,2,2,2,2,2,1,8,1.8,2,2,3
62629,2,2,2,2,2,2,2,2,2,77,,3,1,
62630,1,2,1,2,1,2,2,2,2,4,1.61,2,7,
62631,1,2,2,2,2,2,2,1,2,5,1.04,1,1,
62632,1,2,2,2,2,2,2,2,1,5,1.3,1,2,1
62633,2,2,2,2,1,2,2,1,2,12,5,3,,
62634,2,2,1,2,1,2,2,1,2,8,3.26,3,,
62635,1,2,2,2,2,2,2,2,2,7,1.94,3,2,5
62636,1,2,2,2,2,2,2,2,2,4,0.84,1,2,1
62637,1,1,2,2,2,2,2,2,1,12,3.87,3,,
62638,1,2,1,2,1,2,2,2,2,3,0.48,1,2,1
62639,1,2,2,2,2,2,2,2,2,9,3.97,3,,
62640,1,2,2,2,2,1,2,2,2,5,1.07,1,2,1
62641,1,2,2,2,2,2,2,2,2,7,1.36,2,,
62642,2,2,2,2,2,2,2,2,1,1,0.09,1,2,1
62643,9,2,2,2,2,2,1,2,2,99,,9,9,
62644,2,2,1,1,2,2,2,2,2,5,1.93,3,1,
62645,1,2,2,2,2,2,2,2,2,99,,9,9,
62646,1,2,1,2,1,2,2,2,2,6,1.94,3,,
62647,1,2,2,2,2,2,2,2,1,6,1.34,2,2,1
62648,1,2,1,2,2,1,2,1,2,9,4.08,3,,
62649,1,1,1,2,1,2,2,2,2,7,1.94,3,,
62650,2,2,1,2,1,2,2,2,2,9,3.97,3,1,
62651,1,1,2,2,2,2,2,2,2,1,0,1,,
62652,1,2,2,2,2,2,2,2,2,3,0.43,1,,
62653,1,2,2,1,2,2,2,2,2,6,1.34,2,2,3
62654,1,2,2,2,2,2,1,2,1,1,0.25,1,2,1
62655,1,2,1,2,2,2,2,2,2,8,2.34,3,,
62656,1,2,2,2,2,2,2,2,2,6,1.19,1,2,1
62657,7,7,2,2,2,2,2,2,2,77,,7,2,1
62658,1,2,1,2,1,2,2,1,2,6,2.31,3,,
62659,1,1,2,2,2,2,2,2,2,7,1.82,2,2,1
62660,7,7,7,7,7,7,7,7,7,,,,,
62661,1,2,2,2,2,2,2,2,2,7,3.97,3,,
62662,1,2,2,2,2,2,2,2,1,8,2.15,3,2,1
62663,1,2,2,2,2,2,2,2,2,12,5,3,,
62664,1,2,1,2,1,2,2,2,1,5,1.35,2,,
62665,2,2,1,1,1,2,2,2,2,7,1.8,2,2,1
62666,2,1,2,2,2,2,2,9,2,5,0.44,1,9,
62667,1,1,2,2,2,2,2,1,2,11,2.23,3,,
62668,1,2,2,2,2,2,2,2,2,5,0.92,1,2,77
62669,1,2,2,2,1,2,2,2,2,5,1.3,1,2,1
62670,1,1,2,2,2,2,2,2,1,7,0.96,1,2,1
62671,2,2,1,1,2,1,7,7,7,,,,,
62672,1,2,2,2,2,1,2,2,2,99,,1,2,1
62673,1,2,2,2,2,2,2,2,2,7,1.36,2,2,1
62674,1,1,2,2,2,2,2,2,1,6,1.45,2,2,2
62675,1,2,2,2,2,2,2,1,2,12,5,3,,
62676,1,1,2,2,2,2,2,2,1,7,0.96,1,2,1
62677,1,1,2,2,2,2,2,2,2,10,4.49,3,,
62678,1,2,1,2,2,2,2,2,2,3,1.29,1,2,1
62679,1,1,2,2,2,2,2,2,2,3,0.54,1,2,1
62680,1,2,1,2,1,2,2,1,2,11,4.96,3,,
62681,1,2,2,2,2,2,2,2,2,5,0.71,1,2,1
62682,2,2,1,2,2,2,2,1,2,3,0.79,1,1,
62683,1,2,2,2,2,2,2,2,2,99,,9,9,
62684,1,2,2,2,2,2,2,2,2,99,,3,,
62685,1,2,2,2,1,1,2,2,1,99,,1,2,77
62686,2,2,1,2,1,2,2,1,2,6,1.98,3,,
62687,1,2,2,2,2,2,2,2,1,8,2.03,3,,
62688,1,2,2,2,2,2,2,2,2,5,1.59,2,,
62689,1,1,2,2,2,2,2,2,1,12,5,3,,
62690,1,2,2,2,2,2,1,2,1,1,0.13,1,2,1
62691,1,2,2,2,2,2,2,2,2,7,1.61,2,2,1
62692,1,2,2,2,2,2,2,2,2,6,3.08,3,,
62693,2,2,1,2,1,2,2,2,2,5,2.2,3,,
62694,2,2,1,2,2,2,2,1,2,3,0.79,1,1,
62695,2,1,2,2,2,2,2,2,2,2,0.31,1,2,1
62696,1,2,2,1,2,2,1,2,2,5,1.04,1,2,2
62697,1,1,2,2,2,2,2,2,2,4,0.86,1,2,1
62698,2,2,1,2,2,2,2,2,2,,,,,
62699,1,2,2,2,2,2,2,7,2,5,0.8,1,7,
62700,1,1,2,2,2,2,2,2,2,5,0.71,1,2,1
62701,1,2,2,2,2,2,1,2,2,8,2.15,3,,
62702,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
62703,1,2,2,2,2,2,2,2,2,8,2.34,3,,
62704,2,1,1,2,1,2,2,2,2,99,,2,2,1
62705,1,1,2,2,2,2,2,1,2,10,4.89,3,,
62706,1,1,2,2,2,2,2,1,2,7,2.38,3,,
62707,1,1,2,2,2,2,2,1,2,7,1.03,1,2,1
62708,1,2,2,2,2,2,2,1,2,6,1.4,2,2,1
62709,1,2,2,2,2,2,2,1,2,99,,2,2,1
62710,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
62711,1,2,2,2,2,2,2,2,2,8,3.1,3,,
62712,1,2,2,2,2,2,1,2,2,6,1.3,1,2,3
62713,1,2,2,2,7,2,2,1,2,77,,1,2,1
62714,2,2,1,2,2,2,2,2,2,3,0.68,1,2,1
62715,1,2,2,2,2,2,2,1,2,11,3.81,3,,
62716,2,2,2,2,2,2,2,2,2,77,,3,1,
62717,1,1,2,2,2,2,2,2,2,5,2.2,3,2,1
62718,2,2,1,2,1,2,2,1,2,5,2.15,3,,
62719,2,2,1,2,2,2,2,2,2,8,4.51,3,,
62720,1,2,2,2,2,2,2,1,2,8,3.67,3,,
62721,1,2,2,2,2,2,2,1,2,12,5,3,,
62722,1,2,2,2,2,2,2,2,2,6,1.13,1,2,1
62723,1,2,2,2,1,2,2,1,2,12,5,3,,
62724,1,1,2,2,2,2,2,1,2,12,5,3,,
62725,1,2,2,2,2,2,2,2,2,8,1.37,2,1,
62726,1,1,2,2,2,2,2,2,2,12,5,3,,
62727,2,2,1,2,1,2,2,2,2,5,1.59,2,1,
62728,1,2,2,2,2,2,2,1,2,,,,,
62729,9,9,2,2,2,2,2,2,2,99,,9,9,
62730,1,1,2,2,2,2,2,1,2,7,1.03,1,2,1
62731,1,1,2,2,2,2,2,2,2,4,1.22,1,2,1
62732,2,2,1,2,2,2,2,2,2,2,0.56,1,2,1
62733,1,2,2,2,2,2,2,1,2,12,5,3,,
62734,2,2,2,2,2,1,2,2,2,3,0.71,1,2,1
62735,1,2,2,2,2,2,2,2,2,12,4.43,3,,
62736,1,2,2,2,2,1,2,2,2,4,1.05,1,2,1
62737,1,2,2,2,2,2,2,2,2,3,0.65,1,2,2
62738,2,2,1,2,1,2,2,2,1,6,0.98,1,1,
62739,2,2,1,2,1,2,2,1,1,9,3.14,3,,
62740,1,2,1,2,2,2,2,2,2,7,1.94,3,,
62741,1,1,2,2,2,2,2,2,2,8,1.55,2,,
62742,2,2,1,1,2,2,2,2,2,5,1.63,2,2,1
62743,1,2,2,2,2,2,1,2,2,3,0.55,1,2,1
62744,1,2,2,2,2,2,2,2,2,8,2.08,3,,
62745,2,2,1,2,1,2,2,2,2,5,1.63,2,2,3
62746,1,2,2,2,2,2,2,2,2,,,,,
62747,1,2,2,2,2,2,2,2,2,9,2.22,3,,
62748,1,2,2,1,2,2,1,2,2,9,1.54,2,2,1
62749,1,2,2,2,2,2,2,1,2,11,5,3,,
62750,1,2,2,2,2,2,2,1,2,3,0.65,1,2,1
62751,1,2,2,2,2,2,2,2,1,7,0.93,1,2,1
62752,1,2,2,2,2,2,2,1,2,99,,3,,
62753,1,2,1,2,1,2,2,2,1,8,2.08,3,1,
62754,1,2,2,2,2,2,2,1,2,10,3.12,3,,
62755,2,1,2,2,2,2,1,2,2,2,0.26,1,2,1
62756,1,2,2,2,2,2,2,2,2,6,1.19,1,2,1
62757,1,2,2,2,2,2,2,2,2,99,,3,,
62758,1,2,2,2,2,2,2,2,2,12,5,3,,
62759,1,2,2,2,2,2,2,2,2,8,1.78,2,,
62760,1,2,2,1,2,2,2,2,2,5,0.49,1,2,2
62761,2,2,1,2,1,2,2,2,2,7,2.61,3,2,1
62762,1,2,2,2,2,2,2,2,2,9,1.94,3,,
62763,1,2,2,2,2,2,2,1,2,12,5,3,,
62764,1,2,2,1,2,1,2,2,2,1,0,1,2,1
62765,1,2,2,2,2,2,2,1,2,7,2.45,3,,
62766,7,2,2,2,2,2,2,2,2,99,,1,2,1
62767,,,,,,,,,,,,,,
62768,1,2,9,2,2,2,2,2,2,99,,1,2,1
62769,1,2,2,2,2,2,1,2,2,5,0.97,1,2,1
62770,1,2,2,2,2,2,2,1,2,8,2.59,3,,
62771,2,2,1,2,2,1,2,2,2,2,0.75,1,2,1
62772,1,2,2,2,2,2,2,2,2,11,5,3,,
62773,2,2,2,2,2,2,1,2,1,3,0.52,1,2,1
62774,2,2,2,2,1,1,2,2,2,3,0.46,1,2,1
62775,1,2,2,1,2,2,2,2,2,4,1.01,1,2,1
62776,1,2,2,2,2,2,2,2,1,5,1.17,1,2,77
62777,1,2,2,2,2,2,2,2,2,7,3.42,3,2,1
62778,1,2,2,2,2,2,2,2,2,11,3.64,3,,
62779,1,1,2,2,2,2,2,1,1,3,0.86,1,2,1
62780,1,1,2,2,2,2,2,2,2,12,5,3,,
62781,1,2,2,2,2,2,2,2,2,5,0.7,1,2,1
62782,1,2,2,2,2,2,2,1,2,12,5,3,,
62783,1,2,2,2,2,2,2,2,2,3,0.4,1,2,1
62784,1,2,1,2,1,2,2,2,2,7,1.49,2,2,1
62785,1,2,2,2,2,2,2,1,2,9,2.68,3,,
62786,1,1,2,2,2,2,2,2,2,3,0.57,1,2,1
62787,1,1,2,2,2,2,2,1,2,12,4,3,,
62788,1,2,2,2,2,2,2,2,2,6,1.19,1,2,1
62789,2,2,2,2,2,2,1,2,2,4,1.54,2,,
62790,1,2,2,2,2,1,2,2,2,4,0.58,1,2,1
62791,1,2,1,2,2,2,2,2,2,5,1.17,1,2,2
62792,1,2,2,2,2,2,2,2,2,3,1.07,1,2,1
62793,2,1,1,2,2,2,2,1,2,6,2.2,3,,
62794,1,2,2,2,2,2,2,2,2,5,1.04,1,,
62795,2,2,2,2,2,2,2,1,2,99,,9,2,5
62796,,,,,,,,,,,,,,
62797,2,2,2,2,2,2,2,2,1,3,1.32,2,,
62798,1,1,2,2,2,2,2,2,2,5,1.26,1,2,1
62799,1,2,1,2,1,2,2,2,2,99,,1,2,1
62800,1,2,2,2,2,2,2,1,2,9,2.66,3,,
62801,2,2,2,2,2,2,1,2,2,2,0.38,1,2,1
62802,1,2,2,2,2,2,2,2,2,6,1.57,2,2,1
62803,1,2,2,2,2,2,2,2,2,11,3.29,3,,
62804,1,2,1,2,1,2,2,1,2,10,4.68,3,,
62805,1,2,2,2,2,2,2,2,2,10,4.36,3,,
62806,1,2,1,1,2,1,2,2,2,2,0.76,1,2,1
62807,2,2,1,2,2,2,2,1,2,8,3.51,3,,
62808,1,2,2,2,2,2,2,2,2,99,,1,2,1
62809,2,2,2,2,2,2,2,2,1,4,1.4,2,2,1
62810,1,2,2,2,2,2,2,2,2,5,0.69,1,2,1
62811,1,2,2,2,2,2,1,2,2,1,0,1,,
62812,1,2,2,2,2,2,2,2,2,1,0.22,1,2,1
62813,2,2,1,2,2,2,2,2,2,3,1.16,1,2,1
62814,2,2,1,2,1,2,2,1,2,4,1.06,1,1,
62815,1,2,2,2,2,2,2,2,2,7,1.56,2,,
62816,2,2,2,2,2,2,2,2,1,3,0.88,1,2,1
62817,1,2,1,2,1,2,1,2,2,4,1.06,1,2,1
62818,1,2,2,2,2,2,2,2,1,6,1.28,1,2,1
62819,1,1,2,2,2,2,2,1,2,7,1.56,2,,
62820,2,2,2,1,2,1,2,2,2,4,0.68,1,2,1
62821,2,2,1,1,2,1,2,2,2,6,1.9,3,1,
62822,1,2,2,2,2,2,2,2,2,1,0,1,1,
62823,2,2,2,2,2,1,2,2,2,1,0.19,1,2,1
62824,1,2,2,2,2,2,2,2,2,12,4.62,3,,
62825,1,2,2,2,2,2,1,2,2,5,0.31,1,2,1
62826,2,2,1,2,2,2,2,1,2,3,1.11,1,7,
62827,1,2,2,2,2,2,2,1,2,5,1.04,1,1,
62828,1,2,2,2,2,2,2,2,2,2,0.77,1,2,1
62829,1,1,2,2,2,2,2,2,2,12,5,3,,
62830,1,2,2,2,2,2,2,1,1,11,5,3,,
62831,1,2,2,2,2,2,2,2,2,,,,,
62832,1,2,2,2,2,2,2,2,1,1,0,1,2,1
62833,2,2,2,2,2,2,2,2,1,2,0.25,1,2,1
62834,1,2,2,2,2,2,2,2,2,3,0.3,1,2,1
62835,1,1,1,2,2,2,2,2,1,11,3.01,3,,
62836,1,1,2,2,2,2,2,2,2,4,0.78,1,2,1
62837,1,2,2,2,2,2,2,2,2,,,,,
62838,1,2,2,2,2,2,2,2,2,2,0.54,1,2,1
62839,2,2,2,2,2,1,2,2,1,4,0.41,1,2,1
62840,1,2,2,1,2,2,2,2,2,6,1.8,2,2,1
62841,1,1,2,1,2,2,2,2,2,7,2.27,3,,
62842,1,2,2,2,2,2,2,2,2,3,0.82,1,2,1
62843,1,2,2,2,2,2,2,2,2,99,,7,7,
62844,1,2,2,2,2,2,2,2,2,10,2.13,3,,
62845,1,2,2,2,2,2,2,2,2,9,2.22,3,,
62846,1,2,1,2,1,1,2,2,2,2,0.49,1,2,1
62847,1,1,2,2,2,2,2,2,2,11,3.9,3,,
62848,1,2,2,2,2,2,2,2,2,4,1.61,2,2,2
62849,1,2,2,2,2,2,2,2,2,12,5,3,,
62850,1,2,2,2,2,2,2,2,2,12,5,3,,
62851,1,2,2,2,2,2,2,2,2,77,,7,2,1
62852,2,2,2,2,2,2,1,2,1,2,0.31,1,2,1
62853,1,1,2,2,2,2,2,2,2,7,1.82,2,2,1
62854,1,2,2,2,2,2,1,2,1,5,0.8,1,2,2
62855,1,2,2,2,2,2,2,2,2,8,4.3,3,,
62856,1,2,1,2,2,2,2,2,2,99,,9,2,1
62857,1,2,2,2,1,2,2,1,2,8,1.83,2,,
62858,1,2,2,2,2,2,2,2,1,11,4.86,3,,
62859,1,2,2,2,2,2,2,2,2,4,0.64,1,2,4
62860,1,2,2,2,2,2,2,2,2,6,1.68,2,2,6
62861,2,2,1,2,2,2,2,1,2,77,,3,1,
62862,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
62863,1,2,2,2,2,1,2,2,2,4,0.83,1,2,1
62864,2,1,2,2,2,2,2,2,2,1,0.32,1,2,1
62865,2,2,2,2,2,2,2,2,1,4,0.65,1,2,1
62866,2,2,2,2,2,2,2,2,1,1,0.1,1,2,1
62867,1,2,2,2,2,2,2,2,2,4,0.94,1,2,1
62868,1,2,2,2,2,2,2,2,1,6,1.23,1,2,1
62869,1,2,2,2,2,2,2,2,2,12,3.49,3,,
62870,1,2,2,2,2,2,2,2,2,4,0.69,1,2,1
62871,1,2,2,2,2,2,2,1,2,77,,3,,
62872,1,2,2,2,2,2,2,2,2,11,4.47,3,,
62873,2,2,2,1,1,1,1,1,2,9,2,3,,
62874,1,2,2,2,2,2,2,2,1,7,1.53,2,2,3
62875,1,2,2,2,2,2,2,2,1,8,2.91,3,,
62876,2,2,1,2,1,2,2,2,2,4,1.65,2,,
62877,1,2,2,2,2,2,2,2,2,1,0.15,1,2,1
62878,1,2,1,1,1,1,2,2,2,4,0.6,1,2,1
62879,1,1,2,1,2,2,2,2,2,7,2.27,3,,
62880,1,2,1,1,1,2,2,2,2,6,1.3,1,2,1
62881,1,2,2,2,1,2,2,1,2,77,,3,,
62882,1,2,2,2,2,2,2,1,2,,,,,
62883,2,2,1,2,1,2,2,2,2,6,1.98,3,,
62884,2,2,2,1,2,2,2,2,2,2,0.81,1,2,1
62885,1,2,2,2,2,2,2,2,2,9,3.14,3,,
62886,1,2,1,1,2,2,2,2,1,7,1.56,2,,
62887,1,1,2,2,2,2,2,2,1,99,,9,2,1
62888,2,2,2,2,2,1,2,2,1,3,0.46,1,2,1
62889,1,2,1,2,2,2,2,1,2,8,1.88,3,2,1
62890,1,2,2,2,2,2,2,1,2,12,5,3,,
62891,2,2,1,2,2,2,2,2,2,99,,3,2,1
62892,1,2,2,1,2,1,1,2,2,2,0.45,1,2,1
62893,1,2,2,2,2,2,2,2,2,6,1.13,1,2,1
62894,2,2,2,2,2,2,2,2,1,9,1.94,3,2,1
62895,1,1,2,2,2,2,2,1,2,12,5,3,,
62896,1,2,2,2,2,2,2,2,1,6,0.93,1,,
62897,1,1,2,2,2,2,2,2,1,11,3.64,3,,
62898,1,1,2,2,2,2,2,2,2,6,2.04,3,,
62899,7,7,7,7,7,7,7,7,7,,,,,
62900,2,2,1,2,1,2,2,2,2,6,2.69,3,,
62901,1,1,2,2,2,2,2,1,2,12,5,3,,
62902,1,2,2,2,2,2,2,2,2,6,1.81,2,2,1
62903,1,1,2,2,2,1,1,2,2,77,,1,2,1
62904,1,2,2,2,2,1,2,2,2,7,0.85,1,2,1
62905,1,2,2,2,2,2,2,2,2,,,,,
62906,1,2,2,1,2,2,2,2,2,2,0.32,1,2,1
62907,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
62908,1,2,2,2,2,2,2,2,2,7,1.55,2,2,1
62909,1,2,2,2,2,2,1,2,2,1,0.12,1,2,1
62910,1,2,1,2,2,2,2,2,1,6,1.34,2,,
62911,1,2,2,2,2,2,2,2,1,7,1.42,2,2,1
62912,1,2,2,2,2,2,2,2,2,8,4.41,3,,
62913,1,2,2,2,2,2,1,2,2,4,1.06,1,2,1
62914,1,2,2,2,2,2,2,2,2,3,0.98,1,2,1
62915,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
62916,1,2,2,2,2,2,2,2,2,3,0.75,1,2,2
62917,1,2,2,2,2,2,2,1,2,77,,3,,
62918,1,2,2,2,2,1,2,2,2,4,0.73,1,2,1
62919,2,2,2,2,2,1,1,2,2,2,0.21,1,2,1
62920,1,1,2,2,2,2,2,2,2,99,,3,,
62921,1,2,2,2,2,2,2,7,2,5,0.8,1,7,
62922,1,2,2,2,2,2,2,2,2,5,2.2,3,,
62923,1,2,2,2,2,2,2,2,2,4,1.72,2,2,1
62924,2,2,1,2,2,2,1,2,2,3,0.94,1,2,1
62925,1,2,2,2,2,2,2,2,2,2,0.44,1,2,1
62926,1,2,2,2,2,2,2,2,2,6,1.02,1,2,1
62927,1,2,2,2,1,2,2,1,2,7,1.89,3,,
62928,2,2,2,2,2,1,2,2,2,5,0.83,1,2,1
62929,1,2,1,2,2,2,2,2,2,,,,,
62930,1,1,2,2,2,2,2,2,2,3,0.64,1,2,1
62931,1,2,2,2,2,2,2,2,2,9,2.5,3,,
62932,1,2,2,2,2,2,2,1,2,10,2.95,3,,
62933,1,1,1,2,2,2,2,1,2,4,0.58,1,1,
62934,1,2,1,2,2,1,2,2,2,7,1.89,3,,
62935,1,1,2,2,2,2,2,2,2,99,,9,7,
62936,1,2,2,2,2,2,2,2,1,7,1.66,2,2,1
62937,1,1,1,2,2,2,2,2,2,6,1.96,3,2,4
62938,1,2,2,2,2,2,2,2,2,4,0.78,1,2,1
62939,1,2,1,2,2,1,2,2,2,8,1.93,3,2,3
62940,1,2,2,2,1,2,2,1,2,12,4.69,3,,
62941,2,2,2,2,2,1,2,2,2,3,0.67,1,2,1
62942,1,1,2,2,2,2,2,1,2,11,5,3,,
62943,1,2,2,2,2,2,2,2,2,7,1.36,2,,
62944,1,2,2,2,2,2,2,2,2,5,0.71,1,2,1
62945,1,1,2,2,2,2,2,2,2,12,4.43,3,,
62946,2,2,2,2,2,2,1,2,2,2,0.27,1,2,1
62947,2,1,1,1,2,1,2,2,2,2,0.44,1,2,1
62948,2,2,1,1,1,2,2,2,1,12,5,3,,
62949,1,2,2,2,2,2,2,1,2,11,3.92,3,,
62950,1,2,2,2,2,2,2,1,2,8,1.98,3,,
62951,1,2,1,2,1,2,2,2,2,12,5,3,,
62952,1,2,2,2,2,2,2,2,2,11,3.11,3,,
62953,1,2,2,2,2,2,2,2,2,11,3.47,3,,
62954,2,2,2,2,2,2,2,2,2,3,1.07,1,2,1
62955,1,2,2,2,2,2,2,1,2,12,5,3,,
62956,1,2,2,2,2,2,2,2,2,2,0.29,1,2,1
62957,1,2,2,2,2,2,2,2,2,99,,1,2,1
62958,2,1,1,2,2,2,2,1,2,12,4.95,3,,
62959,1,2,2,2,2,2,2,1,2,12,5,3,,
62960,1,2,2,2,2,2,2,2,2,6,1,1,2,1
62961,1,2,2,2,2,2,2,2,2,4,1.14,1,2,1
62962,1,2,2,2,2,2,2,2,2,2,0.39,1,2,1
62963,1,2,2,2,2,2,2,2,2,7,1.38,2,1,
62964,,,,,,,,,,,,,,
62965,1,2,2,2,2,2,2,2,2,2,0.45,1,2,1
62966,1,2,2,2,2,2,2,2,2,4,0.94,1,2,2
62967,1,1,2,2,2,2,2,1,2,77,,3,,
62968,1,2,2,2,2,2,2,2,2,4,0.84,1,2,1
62969,2,1,2,2,2,2,2,2,1,3,0.46,1,,
62970,1,1,2,2,2,2,2,2,2,3,0.54,1,2,1
62971,1,2,2,2,2,2,2,1,1,5,1.63,2,,
62972,1,2,2,2,2,2,2,2,2,6,1.63,2,2,1
62973,1,2,2,2,2,2,2,1,2,77,,3,1,
62974,1,1,2,2,2,2,2,1,2,10,5,3,,
62975,1,2,2,1,2,2,2,2,1,8,1.78,2,2,1
62976,1,2,2,2,2,2,2,2,2,11,5,3,,
62977,1,2,2,2,2,2,2,2,2,77,,3,7,
62978,1,2,2,2,2,2,2,1,2,10,3.12,3,,
62979,2,2,1,2,2,2,2,2,2,4,1.22,1,2,1
62980,1,1,2,2,2,2,2,2,2,4,1.01,1,2,1
62981,1,2,2,2,2,2,2,2,2,11,4.03,3,,
62982,2,2,1,2,2,2,2,1,2,4,1.37,2,1,
62983,1,2,2,2,2,2,2,2,2,5,0.92,1,2,1
62984,1,2,2,1,2,2,2,2,2,5,0.49,1,2,2
62985,1,2,2,2,2,2,2,2,2,7,2.45,3,,
62986,1,2,2,2,2,2,2,2,1,6,0.97,1,1,
62987,1,2,2,2,2,2,2,2,2,7,1.38,2,2,1
62988,1,2,2,2,2,2,2,2,2,7,1.36,2,,
62989,2,1,2,2,2,2,2,2,2,12,5,3,,
62990,2,2,1,2,1,2,2,1,2,9,3.65,3,,
62991,1,2,2,2,2,2,2,2,2,7,2.54,3,,
62992,1,2,2,2,2,2,2,2,1,6,1.32,2,2,1
62993,1,1,2,2,2,2,2,2,2,10,3.77,3,,
62994,1,2,2,2,2,2,2,2,1,11,2.47,3,,
62995,1,1,2,2,2,2,2,2,1,4,0.67,1,2,1
62996,1,2,2,2,2,2,2,2,2,9,2.29,3,2,1
62997,1,2,2,2,2,2,2,1,2,4,1.14,1,1,
62998,2,2,2,2,2,2,2,2,1,99,,9,9,
62999,1,2,2,2,2,2,2,1,2,11,3.33,3,,
63000,2,2,2,2,2,2,2,2,2,1,0,1,2,1
63001,2,2,2,2,2,1,2,2,2,3,0.46,1,2,1
63002,1,2,2,2,2,2,2,2,2,99,,3,,
63003,1,2,2,2,2,2,2,2,2,99,,2,2,1
63004,1,2,2,2,2,2,2,1,2,12,5,3,,
63005,1,2,2,2,2,2,2,2,2,2,0.19,1,2,1
63006,1,1,2,2,2,1,2,2,2,11,4.21,3,,
63007,2,2,1,2,1,2,2,1,2,8,3.26,3,,
63008,1,1,2,2,2,2,2,2,2,12,4.44,3,,
63009,1,2,2,2,2,2,2,1,2,10,3.12,3,,
63010,1,2,1,2,1,2,2,2,2,7,2.27,3,,
63011,1,2,2,2,2,2,2,1,2,12,5,3,,
63012,1,2,1,2,1,2,2,1,2,8,3.43,3,,
63013,2,2,1,2,2,2,2,2,2,9,4.08,3,,
63014,1,1,2,2,2,2,2,1,1,8,3.17,3,,
63015,2,2,1,1,1,2,2,2,1,7,2.54,3,,
63016,2,2,2,2,2,2,1,2,2,3,0.46,1,2,1
63017,1,2,2,2,2,2,2,2,2,5,0.64,1,2,1
63018,1,1,2,2,2,2,2,2,1,10,2.75,3,1,
63019,2,2,1,2,2,1,2,2,2,3,0.95,1,2,1
63020,1,2,2,2,2,2,2,2,2,6,1.11,1,2,1
63021,1,2,1,2,2,2,2,1,2,8,3.1,3,,
63022,1,2,1,2,2,2,2,2,2,10,2.32,3,,
63023,1,2,2,2,2,2,2,1,2,3,1.21,1,2,1
63024,2,2,1,1,2,2,2,2,2,77,,2,2,77
63025,1,2,1,2,2,2,2,2,2,5,0.94,1,2,1
63026,1,2,2,2,2,2,2,2,2,11,4.21,3,,
63027,1,2,2,2,2,2,2,2,2,7,1.2,1,2,1
63028,1,2,2,1,2,2,2,2,2,7,1.28,1,2,2
63029,1,2,2,2,2,2,2,2,2,,,,,
63030,1,2,2,2,2,2,2,2,2,1,0.11,1,2,1
63031,2,1,1,2,2,2,2,2,2,4,1.19,1,2,1
63032,1,2,2,2,2,1,2,2,2,4,0.58,1,2,1
63033,1,1,2,2,2,2,2,1,2,12,5,3,,
