"SEQN","ACD010A","ACD010B","ACD010C","ACQ020","ACQ030","ACD040","ACQ050","ACQ060","ACD070","ACD080"
24702,1,,,,,,,,,
24703,1,,,,,,,,,
24704,1,,,,,,,,,
24705,1,,,,,,,,,
24706,1,2,,,,,,,,
24707,1,,,,,,,,,
24708,,,,2,1,2,3,3,4,4
24709,1,,,,,,,,,
24710,1,,,,,,,,,
24711,1,,,,,,,,,
24712,,,,5,5,5,5,5,1,1
24717,1,,,,,,,,,
24719,1,,,,,,,,,
24720,1,,,,,,,,,
24721,1,,,,,,,,,
24722,1,,,,,,,,,
24723,,,,1,1,1,1,1,4,4
24725,1,,,,,,,,,
24726,1,,,,,,,,,
24727,,,,4,4,5,4,5,4,4
24729,1,,,,,,,,,
24730,1,,,,,,,,,
24731,1,,,,,,,,,
24733,,,,4,5,5,5,5,1,1
24735,1,,,,,,,,,
24736,1,,,,,,,,,
24738,1,,,,,,,,,
24739,1,,,,,,,,,
24740,1,,,,,,,,,
24742,1,,,,,,,,,
24745,1,,,,,,,,,
24746,1,,,,,,,,,
24748,1,,,,,,,,,
24749,,,,4,1,4,4,3,4,4
24751,1,,,,,,,,,
24752,1,,,,,,,,,
24753,1,,,,,,,,,
24754,1,,,,,,,,,
24755,1,,,,,,,,,
24756,1,,,,,,,,,
24757,1,,,,,,,,,
24758,1,,,,,,,,,
24759,1,,,,,,,,,
24760,1,,,,,,,,,
24761,,,3,,,,,,,
24762,,,,3,1,2,3,3,4,4
24763,1,,,,,,,,,
24764,,,,2,1,1,1,4,4,4
24765,,,,4,3,5,4,5,1,1
24767,1,,,,,,,,,
24768,,,,3,1,5,5,4,4,4
24769,1,,,,,,,,,
24771,,,,3,2,1,3,3,4,1
24772,,,,4,4,4,4,4,1,1
24773,1,,,,,,,,,
24774,1,,,,,,,,,
24775,,,,4,1,3,5,5,4,4
24776,1,,,,,,,,,
24779,,,,3,1,4,3,5,4,4
24780,1,,,,,,,,,
24782,1,,,,,,,,,
24783,,,,1,1,1,1,1,4,4
24784,1,,,,,,,,,
24785,1,,,,,,,,,
24787,1,,,,,,,,,
24788,,,,4,3,5,4,5,2,2
24789,,,,1,1,1,1,1,4,4
24790,,,,4,2,4,5,4,5,5
24791,,,,1,1,1,1,1,4,4
24792,1,,,,,,,,,
24793,,,,4,3,1,3,5,4,4
24794,,,3,,,,,,,
24795,1,,,,,,,,,
24796,1,,,,,,,,,
24800,1,,,,,,,,,
24803,,,3,,,,,,,
24805,1,,,,,,,,,
24806,1,,,,,,,,,
24807,1,,,,,,,,,
24809,1,,,,,,,,,
24810,,,,3,1,1,4,5,4,4
24811,1,,,,,,,,,
24812,1,,,,,,,,,
24815,1,,,,,,,,,
24816,,,,4,2,4,5,4,4,1
24817,,,3,,,,,,,
24818,1,,,,,,,,,
24820,,,3,,,,,,,
24821,1,,,,,,,,,
24823,1,,,,,,,,,
24824,1,,,,,,,,,
24825,1,,,,,,,,,
24826,1,,,,,,,,,
24827,1,,,,,,,,,
24829,1,,,,,,,,,
24830,1,,,,,,,,,
24831,1,,,,,,,,,
24832,,,,4,5,5,5,5,1,1
24833,1,,,,,,,,,
24835,1,,,,,,,,,
24836,1,,,,,,,,,
24837,1,,,,,,,,,
24838,,,,5,5,5,5,5,1,1
24839,1,,,,,,,,,
24841,1,,,,,,,,,
24844,1,,,,,,,,,
24845,1,,,,,,,,,
24846,,,,4,4,3,5,5,4,4
24848,1,,,,,,,,,
24849,1,,,,,,,,,
24850,1,,,,,,,,,
24851,1,,,,,,,,,
24854,1,,,,,,,,,
24855,,,,4,2,3,4,4,4,4
24856,1,,,,,,,,,
24857,,,,1,1,1,1,1,10,10
24858,1,,,,,,,,,
24859,1,,,,,,,,,
24860,1,,,,,,,,,
24862,1,,,,,,,,,
24863,1,,,,,,,,,
24867,1,,,,,,,,,
24868,,,,1,1,2,2,1,4,4
24870,1,,,,,,,,,
24871,1,,,,,,,,,
24872,1,,,,,,,,,
24875,1,,,,,,,,,
24876,,,,4,1,3,1,1,1,1
24877,1,,,,,,,,,
24878,,,,3,1,3,3,3,5,5
24879,1,,,,,,,,,
24880,1,,,,,,,,,
24881,,,,3,1,2,2,3,4,4
24883,1,,,,,,,,,
24884,1,,,,,,,,,
24886,,,,3,2,1,3,1,1,1
24887,1,,,,,,,,,
24888,1,,,,,,,,,
24889,1,,,,,,,,,
24892,,,,2,1,1,1,1,4,4
24893,,,,1,1,1,1,1,5,5
24894,,,3,,,,,,,
24897,1,,,,,,,,,
24899,1,,,,,,,,,
24900,,,,3,1,3,3,3,1,1
24901,1,,,,,,,,,
24902,1,,,,,,,,,
24903,1,,,,,,,,,
24904,1,,,,,,,,,
24905,,,,5,2,5,5,3,1,4
24906,,,,4,3,5,5,5,4,4
24907,,,,2,2,2,2,1,4,4
24908,1,,,,,,,,,
24909,,,,3,1,3,9,9,4,4
24910,1,,,,,,,,,
24911,1,,,,,,,,,
24912,1,,,,,,,,,
24913,,,,3,1,1,4,4,4,4
24914,1,,,,,,,,,
24915,1,,,,,,,,,
24916,1,,,,,,,,,
24917,1,,,,,,,,,
24918,1,,,,,,,,,
24921,1,,,,,,,,,
24922,,,,3,2,2,3,3,4,4
24924,1,,,,,,,,,
24927,1,,,,,,,,,
24928,,,,1,1,1,1,4,4,4
24929,,,,5,5,5,5,5,1,1
24930,1,,,,,,,,,
24932,1,,,,,,,,,
24934,1,,3,,,,,,,
24935,1,,,,,,,,,
24937,1,,,,,,,,,
24944,1,,,,,,,,,
24949,1,,,,,,,,,
24951,1,,,,,,,,,
24952,,,,3,2,1,5,5,4,4
24953,,,,2,1,1,3,1,4,4
24954,,,,1,1,1,1,1,4,4
24955,1,,,,,,,,,
24956,,,,2,1,1,1,2,1,4
24958,1,,,,,,,,,
24959,,,,4,5,3,5,3,1,1
24960,1,,,,,,,,,
24961,1,,,,,,,,,
24962,1,,,,,,,,,
24963,1,,,,,,,,,
24964,,,,5,5,5,5,5,1,1
24966,1,,,,,,,,,
24967,1,,,,,,,,,
24968,1,,3,,,,,,,
24969,1,,,,,,,,,
24970,1,,,,,,,,,
24971,1,,,,,,,,,
24972,,,,1,1,1,3,3,4,4
24975,,,,3,1,2,3,2,4,1
24976,1,,,,,,,,,
24977,1,,,,,,,,,
24978,1,,,,,,,,,
24979,,,,4,1,3,5,1,4,4
24982,,,,1,1,1,1,1,4,4
24983,1,,,,,,,,,
24984,,,,1,1,1,1,1,4,4
24985,1,,,,,,,,,
24986,1,,,,,,,,,
24987,,,,4,2,4,4,5,5,5
24988,1,,,,,,,,,
24989,1,,,,,,,,,
24990,,,,3,2,3,5,5,4,4
24991,1,,,,,,,,,
24992,1,,,,,,,,,
24994,,,,5,5,5,5,5,1,1
24995,1,,,,,,,,,
24996,,,,1,1,1,1,1,4,4
24997,1,,,,,,,,,
24998,1,,,,,,,,,
24999,1,,,,,,,,,
25000,1,,,,,,,,,
25001,1,,,,,,,,,
25003,1,,,,,,,,,
25004,,,,3,3,4,4,3,1,1
25006,,,,4,2,3,3,3,1,4
25007,1,,,,,,,,,
25009,,,,4,4,5,5,5,1,4
25011,,,,5,4,3,5,3,5,5
25012,1,,,,,,,,,
25013,1,,,,,,,,,
25014,1,,,,,,,,,
25016,,,,4,4,5,4,4,4,1
25017,1,,,,,,,,,
25018,,,,2,1,1,1,2,4,4
25019,,,,2,2,3,3,3,4,4
25020,1,,,,,,,,,
25022,1,,,,,,,,,
25023,1,,,,,,,,,
25026,1,,,,,,,,,
25027,1,,,,,,,,,
25028,,,,1,1,1,1,2,4,4
25029,,,,1,1,1,1,1,5,5
25032,1,,,,,,,,,
25033,1,,,,,,,,,
25034,1,,,,,,,,,
25035,1,,,,,,,,,
25038,1,,3,,,,,,,
25039,1,,,,,,,,,
25041,1,,,,,,,,,
25042,1,,,,,,,,,
25043,1,,,,,,,,,
25044,1,,,,,,,,,
25045,1,,,,,,,,,
25050,1,,,,,,,,,
25052,1,,,,,,,,,
25054,,,,1,1,1,1,1,4,4
25055,1,,,,,,,,,
25056,,,,5,5,5,5,5,5,1
25057,1,,,,,,,,,
25060,1,,,,,,,,,
25061,1,,,,,,,,,
25062,1,,,,,,,,,
25063,1,,,,,,,,,
25064,1,,,,,,,,,
25065,,,,5,5,5,5,5,1,1
25067,,,,4,1,4,4,4,1,1
25068,,,,3,1,3,1,3,4,1
25070,,,,3,2,3,5,4,4,4
25071,1,,,,,,,,,
25072,,,,5,2,5,5,5,4,99
25074,1,,,,,,,,,
25076,1,,,,,,,,,
25077,1,,,,,,,,,
25078,,,,3,1,3,5,3,4,4
25079,,,,1,1,1,1,1,4,4
25080,,,,3,2,1,4,5,4,4
25081,1,,,,,,,,,
25084,,,,4,4,5,5,5,1,1
25085,,,,2,1,2,2,3,4,4
25086,1,2,,,,,,,,
25088,1,,,,,,,,,
25090,1,,,,,,,,,
25091,1,,,,,,,,,
25092,1,,,,,,,,,
25095,,,,3,2,2,3,4,4,4
25096,1,,,,,,,,,
25097,1,,3,,,,,,,
25099,,,,1,1,1,1,1,4,4
25100,,,,4,1,3,3,3,1,4
25101,,,,3,1,3,3,3,4,4
25102,,,,3,1,5,5,4,2,2
25103,1,,,,,,,,,
25104,,,,4,3,5,5,5,1,4
25105,1,,,,,,,,,
25106,1,,,,,,,,,
25107,,,,5,1,5,5,5,5,1
25108,,,,4,2,4,5,4,4,4
25109,1,,,,,,,,,
25110,1,,,,,,,,,
25112,1,,,,,,,,,
25114,,,,1,1,1,1,1,4,4
25115,,,,5,5,5,5,5,1,1
25116,1,,,,,,,,,
25119,1,,,,,,,,,
25121,1,,,,,,,,,
25122,1,,,,,,,,,
25123,1,,,,,,,,,
25125,,,,5,5,5,5,5,1,1
25130,1,,,,,,,,,
25131,1,,,,,,,,,
25132,,,,5,3,5,5,5,4,4
25133,1,,,,,,,,,
25135,,,,1,1,2,1,1,4,4
25137,1,,,,,,,,,
25138,1,,,,,,,,,
25141,1,,,,,,,,,
25142,1,,,,,,,,,
25143,,,3,,,,,,,
25144,,,3,,,,,,,
25146,1,,,,,,,,,
25147,1,,,,,,,,,
25148,1,,,,,,,,,
25149,1,,,,,,,,,
25150,1,,,,,,,,,
25151,,,,5,5,5,5,5,1,1
25154,1,,,,,,,,,
25155,1,,,,,,,,,
25156,1,,,,,,,,,
25157,,,,3,3,5,5,5,5,5
25158,1,,,,,,,,,
25160,,,,4,3,4,5,5,4,4
25161,1,,,,,,,,,
25162,1,,,,,,,,,
25165,1,,,,,,,,,
25166,,,,5,5,5,5,5,1,1
25167,1,,,,,,,,,
25169,1,,,,,,,,,
25173,1,,,,,,,,,
25174,1,,,,,,,,,
25175,1,,,,,,,,,
25176,1,,,,,,,,,
25178,1,,,,,,,,,
25180,,,,1,1,1,1,1,4,5
25183,1,,,,,,,,,
25185,1,,,,,,,,,
25186,1,,,,,,,,,
25187,,,,4,1,1,2,4,4,4
25188,,,,4,1,4,5,5,4,1
25189,1,,,,,,,,,
25192,1,,,,,,,,,
25193,1,,,,,,,,,
25194,1,,,,,,,,,
25195,,,,4,2,5,5,5,4,4
25196,,,,4,2,1,3,3,4,4
25197,1,,,,,,,,,
25198,1,,,,,,,,,
25199,1,,,,,,,,,
25200,,,,4,4,4,3,3,1,1
25201,1,,,,,,,,,
25203,1,,3,,,,,,,
25205,1,,,,,,,,,
25206,1,,,,,,,,,
25211,,,3,,,,,,,
25212,1,,,,,,,,,
25213,,,,2,1,1,1,1,4,4
25214,1,,,,,,,,,
25216,1,,,,,,,,,
25217,1,,,,,,,,,
25219,1,,,,,,,,,
25220,1,,,,,,,,,
25221,1,,,,,,,,,
25222,1,,,,,,,,,
25223,,,,3,1,1,2,1,4,1
25224,1,,,,,,,,,
25226,1,,,,,,,,,
25228,1,,,,,,,,,
25229,,,3,,,,,,,
25231,,,,5,2,5,5,5,4,4
25232,1,,,,,,,,,
25233,1,,,,,,,,,
25234,1,,,,,,,,,
25235,1,,,,,,,,,
25236,1,,,,,,,,,
25239,1,,,,,,,,,
25240,,,,3,2,2,3,3,4,4
25241,,,,2,1,3,4,3,2,2
25243,1,,,,,,,,,
25244,1,,,,,,,,,
25245,1,,,,,,,,,
25246,1,,,,,,,,,
25247,,,,4,5,2,5,2,1,4
25248,,,,5,5,5,5,5,1,1
25249,,,,4,3,5,9,4,1,1
25250,,,,2,1,2,1,2,4,1
25251,1,,,,,,,,,
25252,1,,,,,,,,,
25253,1,,,,,,,,,
25254,1,,,,,,,,,
25255,1,,,,,,,,,
25256,1,,,,,,,,,
25258,1,,,,,,,,,
25259,1,,,,,,,,,
25261,1,,,,,,,,,
25262,,,,2,1,2,3,5,5,5
25263,,,,1,1,1,1,1,4,4
25264,1,,,,,,,,,
25265,1,,,,,,,,,
25266,1,,,,,,,,,
25267,1,,,,,,,,,
25268,1,,,,,,,,,
25269,1,,,,,,,,,
25270,,,,5,5,5,5,5,1,1
25273,1,,,,,,,,,
25274,1,,,,,,,,,
25275,1,,,,,,,,,
25276,1,,,,,,,,,
25277,1,,,,,,,,,
25278,,,,5,5,5,5,5,1,1
25279,1,,,,,,,,,
25280,1,,,,,,,,,
25281,,,,4,5,5,5,5,1,1
25283,,,,5,5,5,5,5,1,1
25284,,,,3,2,3,4,4,4,4
25285,1,,,,,,,,,
25286,1,,,,,,,,,
25287,,,,5,5,5,5,5,1,1
25288,1,,,,,,,,,
25289,1,,,,,,,,,
25290,1,,,,,,,,,
25291,,,,5,5,5,5,5,1,1
25294,1,,,,,,,,,
25295,,,,5,5,5,5,5,1,1
25298,1,,,,,,,,,
25299,1,,,,,,,,,
25301,,,,5,3,3,5,4,4,1
25302,,,,3,3,5,3,3,4,4
25303,1,,,,,,,,,
25305,,,,1,1,1,1,1,4,4
25306,1,,,,,,,,,
25309,1,,,,,,,,,
25311,1,,,,,,,,,
25312,,,,3,1,1,3,3,4,4
25313,1,,,,,,,,,
25315,1,,,,,,,,,
25316,,,3,,,,,,,
25317,,,,3,1,3,3,3,4,4
25319,1,,,,,,,,,
25321,1,,,,,,,,,
25324,,,,4,5,5,5,5,1,4
25325,1,,,,,,,,,
25326,1,,,,,,,,,
25330,1,,,,,,,,,
25332,1,,,,,,,,,
25335,1,,,,,,,,,
25337,1,,,,,,,,,
25338,,,,5,5,5,5,5,1,1
25339,1,,,,,,,,,
25340,,,,4,3,4,5,4,5,5
25341,,,,1,1,1,1,1,4,4
25342,1,,,,,,,,,
25345,1,,,,,,,,,
25348,,,,3,1,3,3,3,1,1
25349,,,,3,1,3,3,3,1,1
25350,1,,,,,,,,,
25352,1,,,,,,,,,
25354,1,,,,,,,,,
25355,1,,,,,,,,,
25356,1,,,,,,,,,
25357,1,,,,,,,,,
25360,1,,,,,,,,,
25362,1,,,,,,,,,
25364,1,,,,,,,,,
25365,1,,,,,,,,,
25367,1,,,,,,,,,
25370,1,,,,,,,,,
25371,,,,2,1,2,1,1,4,4
25372,1,,,,,,,,,
25373,,,,1,1,1,1,1,4,4
25374,1,,,,,,,,,
25375,,,,1,1,1,1,1,4,4
25376,1,,,,,,,,,
25377,,,,5,5,5,5,5,2,1
25378,,,,4,5,2,5,2,1,1
25379,1,,,,,,,,,
25381,1,,,,,,,,,
25382,,,,1,1,1,1,1,4,4
25383,1,,,,,,,,,
25384,1,,,,,,,,,
25386,1,,,,,,,,,
25387,1,,,,,,,,,
25388,1,,,,,,,,,
25389,,,,5,5,5,5,5,1,1
25390,1,,,,,,,,,
25392,1,,,,,,,,,
25395,,,,3,2,3,3,3,4,4
25396,1,,,,,,,,,
25397,1,,,,,,,,,
25399,1,,,,,,,,,
25400,1,,,,,,,,,
25401,1,,,,,,,,,
25402,1,,,,,,,,,
25403,1,,,,,,,,,
25405,,,,3,3,3,3,3,4,4
25406,1,,,,,,,,,
25407,1,,,,,,,,,
25408,1,,,,,,,,,
25410,1,,,,,,,,,
25412,1,,,,,,,,,
25413,,,,4,4,5,5,4,1,1
25414,,,,2,1,2,1,2,4,4
25415,1,,,,,,,,,
25416,1,,,,,,,,,
25417,1,,,,,,,,,
25418,1,,,,,,,,,
25419,1,,,,,,,,,
25420,1,,,,,,,,,
25422,,,,4,1,2,5,5,4,4
25425,1,,,,,,,,,
25427,1,,,,,,,,,
25428,1,,,,,,,,,
25431,1,,,,,,,,,
25432,1,,,,,,,,,
25434,,,,3,1,3,3,3,4,4
25435,,,3,,,,,,,
25438,1,,,,,,,,,
25439,,,,1,1,1,1,1,4,4
25440,,,,3,3,3,3,3,1,4
25441,,,,1,1,1,1,1,4,4
25442,1,,,,,,,,,
25443,,,,5,3,5,5,5,5,1
25444,1,,,,,,,,,
25445,1,,,,,,,,,
25446,1,,,,,,,,,
25447,1,,,,,,,,,
25448,1,,,,,,,,,
25449,1,,,,,,,,,
25451,1,,,,,,,,,
25452,1,,,,,,,,,
25455,,,,4,3,3,4,3,5,5
25456,1,,,,,,,,,
25457,1,,,,,,,,,
25458,,,,4,4,5,5,3,1,1
25459,,,,4,1,3,4,4,4,4
25461,1,,,,,,,,,
25462,1,,,,,,,,,
25463,,,,4,4,5,5,5,1,1
25464,,,,3,2,3,3,3,4,1
25466,,,,1,1,1,1,1,4,4
25467,1,,,,,,,,,
25468,1,,,,,,,,,
25469,1,,,,,,,,,
25470,1,,,,,,,,,
25471,,,,3,1,2,3,5,4,4
25472,1,,,,,,,,,
25473,1,,,,,,,,,
25474,1,,,,,,,,,
25475,,,,1,1,1,1,1,4,4
25477,1,,,,,,,,,
25478,1,,,,,,,,,
25479,1,,,,,,,,,
25480,1,,,,,,,,,
25481,1,,,,,,,,,
25482,,,,2,1,1,1,2,4,4
25483,1,,,,,,,,,
25484,1,,,,,,,,,
25485,1,,,,,,,,,
25486,1,,,,,,,,,
25487,1,,,,,,,,,
25488,,,3,,,,,,,
25489,,,,1,1,1,1,1,4,4
25491,1,,,,,,,,,
25492,1,,,,,,,,,
25493,1,,,,,,,,,
25494,1,,,,,,,,,
25495,,,,2,1,1,2,3,4,4
25499,,,,3,1,4,3,5,5,5
25501,1,,,,,,,,,
25502,1,,,,,,,,,
25503,1,,,,,,,,,
25504,,,3,,,,,,,
25506,1,,,,,,,,,
25507,1,,,,,,,,,
25508,1,,,,,,,,,
25509,,,,1,1,1,1,1,4,4
25510,1,,,,,,,,,
25511,1,,,,,,,,,
25512,1,,,,,,,,,
25513,1,,,,,,,,,
25515,1,,,,,,,,,
25517,,,,3,1,1,4,4,4,4
25520,1,,,,,,,,,
25521,1,,3,,,,,,,
25522,1,,,,,,,,,
25523,1,,,,,,,,,
25525,1,,,,,,,,,
25526,1,,,,,,,,,
25527,1,,,,,,,,,
25528,1,,,,,,,,,
25529,1,,,,,,,,,
25530,1,,,,,,,,,
25531,,,,4,5,4,5,4,1,1
25532,,,,5,1,5,5,5,1,1
25533,1,,,,,,,,,
25536,1,,,,,,,,,
25537,1,,,,,,,,,
25539,1,,,,,,,,,
25541,,,,1,1,1,1,1,4,1
25542,1,,,,,,,,,
25543,1,,,,,,,,,
25544,,,,4,2,3,5,5,4,4
25545,1,,,,,,,,,
25546,1,,,,,,,,,
25548,1,,,,,,,,,
25549,,,,4,5,5,5,5,1,1
25551,,,,2,1,2,1,2,4,4
25552,,,,3,1,3,1,3,1,1
25553,1,,,,,,,,,
25555,1,,,,,,,,,
25556,1,,,,,,,,,
25558,,,,5,4,5,5,5,2,1
25559,,,,4,1,3,5,3,5,5
25560,1,,,,,,,,,
25561,,,,4,1,5,4,4,1,4
25562,1,,,,,,,,,
25564,,,,3,1,1,3,3,4,4
25567,1,,,,,,,,,
25570,1,,,,,,,,,
25572,,,,3,1,1,4,5,4,4
25574,1,,,,,,,,,
25575,1,,,,,,,,,
25576,1,,,,,,,,,
25577,1,,,,,,,,,
25578,1,,,,,,,,,
25579,1,,,,,,,,,
25580,1,,,,,,,,,
25581,1,,,,,,,,,
25584,1,,,,,,,,,
25586,1,,,,,,,,,
25588,,,,2,1,1,1,2,4,4
25589,1,,,,,,,,,
25591,1,,,,,,,,,
25593,,,,3,2,2,4,4,4,4
25594,,,,1,1,1,1,1,4,4
25595,1,,,,,,,,,
25597,1,,,,,,,,,
25598,1,,,,,,,,,
25601,1,,,,,,,,,
25604,1,,,,,,,,,
25607,1,,,,,,,,,
25608,,,3,,,,,,,
25609,1,,,,,,,,,
25611,,,,4,4,5,5,5,2,2
25613,1,,,,,,,,,
25614,,,3,,,,,,,
25615,1,,,,,,,,,
25616,1,,,,,,,,,
25617,1,,,,,,,,,
25618,1,,,,,,,,,
25619,1,,,,,,,,,
25620,1,,,,,,,,,
25621,,,,4,1,2,5,5,4,4
25622,,,,1,1,1,1,1,4,4
25623,1,,,,,,,,,
25624,,,,3,3,3,5,3,4,4
25625,1,,,,,,,,,
25627,1,,,,,,,,,
25629,1,,,,,,,,,
25630,1,,,,,,,,,
25631,1,,,,,,,,,
25632,1,,,,,,,,,
25633,,,,4,5,5,5,5,1,1
25634,1,,,,,,,,,
25636,1,,,,,,,,,
25637,1,,,,,,,,,
25638,1,,,,,,,,,
25642,1,,,,,,,,,
25644,1,,,,,,,,,
25646,,,,3,1,3,1,1,4,4
25647,1,,,,,,,,,
25650,1,,,,,,,,,
25651,1,,3,,,,,,,
25653,1,,,,,,,,,
25655,1,,,,,,,,,
25656,,,,1,1,1,1,1,4,4
25657,1,,,,,,,,,
25658,,,,3,1,3,3,3,4,1
25660,1,,,,,,,,,
25662,1,,,,,,,,,
25664,1,,,,,,,,,
25665,,,3,,,,,,,
25666,,,,3,3,3,3,3,4,4
25667,1,,,,,,,,,
25668,1,,,,,,,,,
25669,1,,,,,,,,,
25671,1,,,,,,,,,
25673,1,,,,,,,,,
25674,1,,,,,,,,,
25675,1,,,,,,,,,
25677,,,,1,1,1,1,1,4,4
25679,1,,,,,,,,,
25680,1,,,,,,,,,
25683,1,,,,,,,,,
25685,,,,2,1,1,1,1,4,4
25686,1,,,,,,,,,
25687,1,,,,,,,,,
25688,1,,,,,,,,,
25690,1,,,,,,,,,
25691,1,,,,,,,,,
25692,,,,4,1,4,3,3,1,1
25694,1,,,,,,,,,
25695,1,,,,,,,,,
25697,1,,,,,,,,,
25698,1,,,,,,,,,
25699,1,,,,,,,,,
25701,,,,5,3,5,5,5,4,1
25702,1,,,,,,,,,
25703,1,,,,,,,,,
25704,1,,,,,,,,,
25705,1,,,,,,,,,
25706,1,,,,,,,,,
25707,1,,,,,,,,,
25708,1,,,,,,,,,
25709,1,,,,,,,,,
25710,,,,4,3,3,5,3,4,4
25715,1,,,,,,,,,
25717,1,,,,,,,,,
25718,1,,,,,,,,,
25719,1,,,,,,,,,
25722,1,,,,,,,,,
25723,1,,,,,,,,,
25724,1,,,,,,,,,
25725,1,,,,,,,,,
25727,1,,,,,,,,,
25728,1,,,,,,,,,
25731,1,,,,,,,,,
25733,1,,,,,,,,,
25734,1,,,,,,,,,
25735,1,,,,,,,,,
25736,,,3,,,,,,,
25738,1,,,,,,,,,
25739,1,,,,,,,,,
25740,1,,,,,,,,,
25741,,,,5,5,5,5,5,1,5
25742,1,,,,,,,,,
25743,1,,,,,,,,,
25744,,,,4,1,4,9,4,4,4
25745,1,,,,,,,,,
25747,,,,1,1,1,1,1,4,4
25748,1,,,,,,,,,
25749,1,,,,,,,,,
25751,1,,,,,,,,,
25752,,,,2,1,1,1,2,4,4
25754,1,,,,,,,,,
25755,1,,,,,,,,,
25756,1,,,,,,,,,
25757,1,,,,,,,,,
25759,1,,,,,,,,,
25760,1,,,,,,,,,
25762,,,,1,1,1,1,1,4,4
25763,1,,,,,,,,,
25764,1,,,,,,,,,
25765,1,,,,,,,,,
25766,,,,3,3,1,1,2,5,5
25767,,,,5,5,5,5,5,1,4
25768,1,,,,,,,,,
25769,1,,,,,,,,,
25770,1,,,,,,,,,
25771,1,,,,,,,,,
25772,1,,,,,,,,,
25773,1,,,,,,,,,
25775,1,,,,,,,,,
25776,1,,,,,,,,,
25778,1,,,,,,,,,
25779,1,,,,,,,,,
25780,1,,,,,,,,,
25782,1,,,,,,,,,
25783,1,,,,,,,,,
25784,1,,,,,,,,,
25785,1,,,,,,,,,
25786,1,,,,,,,,,
25788,1,,,,,,,,,
25790,1,,,,,,,,,
25791,,,,1,1,1,1,1,4,4
25793,1,,,,,,,,,
25795,,,,1,1,1,1,2,4,1
25796,,,,4,2,5,5,5,1,1
25797,1,,,,,,,,,
25799,,,,4,1,3,3,3,4,4
25800,1,,,,,,,,,
25801,1,,,,,,,,,
25802,1,,,,,,,,,
25803,,,,4,1,5,4,3,5,1
25805,1,,,,,,,,,
25806,1,,,,,,,,,
25807,1,,,,,,,,,
25809,1,,,,,,,,,
25810,,,,5,4,1,5,5,1,4
25811,,,,3,1,3,4,4,4,4
25812,1,,,,,,,,,
25813,,,3,,,,,,,
25814,,,,4,4,5,5,3,4,1
25815,1,,,,,,,,,
25816,1,,,,,,,,,
25818,,,,3,1,3,1,2,4,4
25819,1,,,,,,,,,
25820,1,,,,,,,,,
25822,1,,,,,,,,,
25827,,,,3,1,2,2,2,4,4
25828,1,,,,,,,,,
25830,1,,,,,,,,,
25831,,,,3,4,4,5,5,1,1
25832,1,,,,,,,,,
25834,1,,,,,,,,,
25836,1,,,,,,,,,
25838,,,,3,2,5,5,4,4,4
25839,1,,,,,,,,,
25840,1,,,,,,,,,
25841,1,,,,,,,,,
25842,,,,2,1,1,3,3,4,4
25844,1,,,,,,,,,
25846,1,,,,,,,,,
25847,1,,,,,,,,,
25848,1,,,,,,,,,
25849,,,,2,1,2,3,3,4,4
25850,1,,,,,,,,,
25851,1,,,,,,,,,
25852,1,,,,,,,,,
25854,1,,,,,,,,,
25856,1,,,,,,,,,
25858,,,,5,5,5,5,5,4,4
25859,1,,,,,,,,,
25860,,,,2,1,1,1,1,4,4
25861,,,3,,,,,,,
25862,1,,,,,,,,,
25863,1,,,,,,,,,
25864,1,,,,,,,,,
25865,1,,,,,,,,,
25866,1,,,,,,,,,
25867,1,,,,,,,,,
25869,1,,,,,,,,,
25872,1,,,,,,,,,
25873,1,,,,,,,,,
25874,1,,,,,,,,,
25875,1,,,,,,,,,
25876,1,,,,,,,,,
25877,,,,2,1,1,2,3,4,4
25878,1,,,,,,,,,
25879,1,,,,,,,,,
25880,,,,3,2,2,1,4,1,1
25881,,,,1,1,1,1,1,4,4
25884,1,,,,,,,,,
25885,1,,,,,,,,,
25888,1,,,,,,,,,
25890,1,,,,,,,,,
25893,1,,,,,,,,,
25894,,,,1,1,1,1,1,4,4
25895,1,,,,,,,,,
25896,1,,,,,,,,,
25900,1,,,,,,,,,
25901,1,,,,,,,,,
25902,,,,4,1,2,1,4,1,4
25904,1,,,,,,,,,
25906,1,,,,,,,,,
25907,1,,,,,,,,,
25909,1,,,,,,,,,
25910,1,,,,,,,,,
25911,1,,,,,,,,,
25912,1,,,,,,,,,
25914,1,,,,,,,,,
25915,,,3,,,,,,,
25916,1,,,,,,,,,
25918,1,,,,,,,,,
25919,1,,,,,,,,,
25921,1,,,,,,,,,
25922,1,,,,,,,,,
25924,,,,3,1,3,3,4,4,4
25926,1,,,,,,,,,
25931,1,,,,,,,,,
25932,1,,,,,,,,,
25933,,,,2,1,1,1,1,4,4
25936,,,,1,1,1,1,2,5,5
25937,,,,4,1,1,9,4,4,4
25938,1,,,,,,,,,
25939,1,,,,,,,,,
25940,,,,2,1,1,2,1,4,4
25943,1,,,,,,,,,
25944,1,,,,,,,,,
25945,1,,,,,,,,,
25946,,,,5,5,5,5,5,1,1
25947,1,,,,,,,,,
25948,1,,,,,,,,,
25949,1,,,,,,,,,
25950,,,,2,1,2,3,3,2,2
25951,1,,,,,,,,,
25953,1,,,,,,,,,
25955,1,,,,,,,,,
25956,1,,,,,,,,,
25959,1,,,,,,,,,
25960,1,,,,,,,,,
