"SEQN","FSD160","FSD170N","FSD180","FSD190","FSD200","FSQ400","FSQ410","FSQ420","FSQ430","FSQ440","FSD450","FSQ460","FSQ470","FSQ480","FSQ490","FSQ500","FSQ510","FSD520","FSD655","FSD660C","FSD665","FSQ650","FSD660M","FSD670","HHFDSEC","ADFDSEC","CHFDSEC"
15346,1,5,1,12,1,,,,,,,,,,,,,,,,,,,,2,2,1
15347,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15348,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15349,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15350,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15351,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15352,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15353,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15354,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15355,2,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,1
15356,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15357,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,2
15358,2,,,,,,,,,,,,,,,,,,,,,,,,3,4,1
15359,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,
15360,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15361,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
15362,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15363,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15364,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15365,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15366,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15367,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
15368,1,,,,,,,,,,,,,,,,,,1,1,3,,,,1,1,1
15369,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15370,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15371,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,
15372,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15373,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15374,1,,,,,,,,,,,,2,2,2,2,,2,1,1,2,,,,2,2,1
15375,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15376,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15377,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15378,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15379,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15380,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15381,1,3,2,,,,,,,,,,2,2,2,2,,2,1,,,,,,4,3,3
15382,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15383,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15384,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15385,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,4
15386,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15387,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15388,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15389,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15390,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,2
15391,1,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1
15392,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
15393,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15394,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15395,2,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,1
15396,2,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,1
15397,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
15398,2,1,1,4,2,2,,2,2,2,2,,,,,,,,,,,,,,3,3,1
15399,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15400,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,3,3
15401,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15402,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15403,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15404,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15405,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15406,2,2,1,12,1,2,,2,2,2,2,,,,,,,,,,,,,,3,3,
15407,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15408,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,
15409,1,,,,,,,,,,,,,,,,,,1,1,6,,,,1,1,1
15410,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15411,2,4,1,12,1,,,,,,,,,,,,,,2,,,,,,1,1,1
15412,,,,,,,,,,,,,,,,,,,,,,,,,,,
15413,1,,,,,,,,,,,,,,,,,,,,,,,,4,3,3
15414,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15415,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15416,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15417,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15418,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15419,1,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
15420,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,
15421,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15422,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15423,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15424,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15425,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15426,1,6,1,,,,,,,,,,,,,,,,1,1,5,,,,1,1,1
15427,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,2,3
15428,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15429,2,,,,,,,,,,,,2,1,2,2,,2,,,,,,,3,3,2
15430,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15431,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15432,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15433,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15434,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15435,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15436,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15437,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15438,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15439,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,
15440,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15441,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15442,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15443,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15444,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15445,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15446,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15447,2,,,,,,,,,,,,2,2,2,2,,2,,,,,,,4,4,3
15448,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15449,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15450,2,,,,,2,,2,2,2,2,,,,,,,,,,,2,,,2,2,1
15451,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15452,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15453,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,
15454,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
15455,2,4,1,12,1,,,,,,,,2,2,2,2,,2,1,1,3,,,,2,2,1
15456,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
15457,1,3,1,2,1,,,,,,,,,,,,,,,,,1,2,1,1,1,1
15458,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15459,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,3,3,
15460,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15461,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15462,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15463,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15464,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15465,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,4
15466,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15467,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15468,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15469,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15470,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15471,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15472,1,1,2,,,,,,,,,,2,2,2,2,,2,1,1,4,,,,2,2,1
15473,,,,,,,,,,,,,,,,,,,,,,,,,,,
15474,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15475,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15476,1,4,1,,,2,,2,2,2,2,,,,,,,,,,,1,1,2,3,3,3
15477,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15478,2,,,,,,,,,,,,,,,,,,,,,,,,3,2,3
15479,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15480,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15481,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15482,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15483,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15484,2,5,1,12,1,,,,,,,,,,,,,,,,,,,,1,1,1
15485,1,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15486,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15487,2,6,1,12,1,,,,,,,,,,,,,,,,,,,,1,1,1
15488,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,3
15489,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15490,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15491,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,3,2
15492,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15493,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15494,1,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15495,1,1,2,,,,,,,,,,,,,,,,,,,,,,2,2,1
15496,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15497,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15498,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15499,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15500,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15501,2,,,,,2,,1,2,1,1,1,,,,,,,,,,,,,3,3,3
15502,,,,,,,,,,,,,,,,,,,,,,,,,,,
15503,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15504,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15505,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15506,2,1,2,,,,,,,,,,,,,,,,1,,,,,,1,1,1
15507,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
15508,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15509,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15510,1,1,2,,,,,,,,,,1,1,2,2,,2,2,,,,,,4,4,4
15511,1,4,1,12,1,,,,,,,,1,1,1,1,2,2,1,1,4,,,,4,4,4
15512,1,5,1,12,1,,,,,,,,,,,,,,1,1,5,,,,1,1,1
15513,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15514,,,,,,,,,,,,,,,,,,,,,,,,,,,
15515,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15516,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15517,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15518,2,1,2,,,,,,,,,,,,,,,,,,,,,,4,4,4
15519,2,,,,,2,,2,1,2,2,,,,,,,,,,,,,,4,4,3
15520,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15521,2,,,,,2,,2,1,2,2,,,,,,,,,,,,,,4,3,3
15522,1,4,1,12,1,,,,,,,,,,,,,,,,,,,,1,1,1
15523,1,,,,,,,,,,,,,,,,,,1,1,3,,,,1,1,1
15524,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15525,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15526,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15527,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15528,1,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
15529,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15530,,,,,,2,,2,2,2,2,,,,,,,,,,,,,,2,2,
15531,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15532,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15533,1,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
15534,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15535,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
15536,1,4,1,12,1,,,,,,,,,,,,,,1,1,5,,,,1,1,1
15537,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15538,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15539,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15540,2,4,1,12,1,,,,,,,,,,,,,,2,,,,,,1,1,1
15541,1,5,1,12,1,,,,,,,,,,,,,,1,1,6,,,,1,1,1
15542,1,1,2,,,,,,,,,,,,,,,,,,,,,,2,2,1
15543,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,4
15544,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15545,2,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,
15546,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15547,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15548,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15549,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
15550,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15551,1,2,1,1,1,,,,,,,,,,,,,,1,1,1,,,,1,1,1
15552,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15553,1,2,1,12,1,,,,,,,,,,,,,,2,,,,,,2,2,1
15554,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15555,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15556,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15557,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15558,1,,,,,,,,,,,,,,,,,,1,1,6,,,,2,2,1
15559,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15560,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15561,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15562,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,1
15563,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15564,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,
15565,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15566,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15567,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15568,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15569,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15570,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15571,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,1
15572,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15573,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15574,2,5,1,12,1,,,,,,,,,,,,,,2,,,,,,2,2,1
15575,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15576,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15577,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
15578,,,,,,,,,,,,,,,,,,,,,,,,,,,
15579,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15580,1,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1
15581,1,1,1,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1
15582,2,1,2,,,2,,2,2,2,2,,,,,,,,,,,,,,3,4,2
15583,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15584,2,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,1
15585,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15586,1,,,,,,,,,,,,1,1,2,2,,2,1,1,5,,,,3,3,3
15587,1,,,,,,,,,,,,,,,,,,1,1,1,,,,2,2,1
15588,1,,,,,,,,,,,,,,,,,,,,,1,1,3,3,3,2
15589,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15590,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15591,,1,1,12,1,,,,,,,,,,,,,,,,,,,,1,1,
15592,1,1,2,,,,,,,,,,,,,,,,,,,,,,3,3,3
15593,1,,,,,,,,,,,,2,2,2,2,,2,1,,,,,,3,3,1
15594,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15595,1,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,1
15596,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15597,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15598,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15599,,1,1,12,1,,,,,,,,,,,,,,,,,,,,1,1,
15600,2,2,1,5,2,2,,2,2,2,2,,,,,,,,,,,,,,2,2,1
15601,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15602,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,2,1,2
15603,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15604,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15605,1,1,2,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1
15606,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15607,1,3,1,4,1,,,,,,,,,,,,,,1,2,6,,,,1,1,1
15608,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15609,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15610,1,,,,,,,,,,,,2,2,2,2,,2,1,1,6,,,,3,3,3
15611,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
15612,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15613,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15614,,1,1,12,1,,,,,,,,,,,,,,,,,,,,1,1,
15615,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,1
15616,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15617,2,1,1,12,1,1,3,1,2,2,2,,,,,,,,,,,,,,3,3,
15618,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15619,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15620,,,,,,,,,,,,,,,,,,,,,,,,,,,
15621,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15622,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15623,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15624,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15625,1,,,,,,,,,,,,2,2,2,2,,2,1,1,6,,,,3,3,3
15626,1,1,1,12,1,2,,1,1,2,2,,,,,,,,,,,,,,3,2,3
15627,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15628,1,,,,,,,,,,,,,,,,,,1,1,1,,,,3,3,3
15629,1,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,3,1
15630,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15631,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15632,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15633,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15634,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15635,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15636,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15637,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15638,,,,,,,,,,,,,,,,,,,,,,,,,,,
15639,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15640,,,,,,1,10,2,1,9,2,,,,,,,,,,,,,,3,3,
15641,,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,3,
15642,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15643,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15644,1,,,,,,,,,,,,2,2,2,2,,2,1,1,,,,,3,3,3
15645,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15646,2,1,1,12,1,,,,,,,,,,,,,,,,,,,,3,3,
15647,,,,,,,,,,,,,,,,,,,,,,,,,,,
15648,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,3,3,2
15649,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15650,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,3
15651,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
15652,2,,,,,2,,2,2,2,2,,,,,,,,,,,,,,2,2,1
15653,2,1,1,7,1,1,3,1,2,2,1,3,,,,,,,,,,,,,3,3,3
15654,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15655,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15656,2,2,1,4,2,,,,,,,,,,,,,,,,,,,,2,2,
15657,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15658,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15659,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15660,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15661,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15662,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15663,2,,,,,,,,,,,,2,2,1,2,,2,2,,,,,,4,4,2
15664,,2,1,12,1,2,,2,2,2,2,,,,,,,,,,,,,,2,2,
15665,2,3,1,12,1,,,,,,,,2,2,2,2,,2,1,2,6,,,,2,2,1
15666,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15667,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15668,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,3
15669,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15670,1,,,,,,,,,,,,2,2,2,2,,2,1,1,6,,,,2,2,2
15671,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15672,1,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1
15673,1,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,1
15674,2,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,1
15675,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15676,1,1,2,,,,,,,,,,,,,,,,1,1,1,,,,2,2,1
15677,2,1,2,,,1,2,1,1,2,2,,,,,,,,,,,,,,4,4,4
15678,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15679,,,,,,1,3,1,2,2,1,2,,,,,,,,,,,,,4,4,
15680,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15681,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15682,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15683,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15684,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15685,2,4,1,12,1,,,,,,,,2,2,2,2,,2,2,,,,,,4,4,3
15686,1,,,,,,,,,,,,2,2,2,2,,2,1,1,4,,,,4,3,3
15687,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15688,2,1,2,,,2,,2,2,2,2,,,,,,,,,,,,,,4,4,3
15689,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15690,1,5,1,5,1,,,,,,,,,,,,,,1,2,1,,,,1,1,1
15691,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15692,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15693,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15694,2,2,1,12,1,,,,,,,,,,,,,,,,,,,,3,3,
15695,1,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
15696,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15697,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15698,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15699,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15700,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15701,2,,,,,,,,,,,,2,2,2,2,,2,,,,,,,2,2,1
15702,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15703,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15704,2,,,,,,,,,,,,2,2,2,2,,2,,,,,,,4,4,3
15705,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15706,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15707,1,1,2,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15708,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15709,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15710,1,1,2,,,,,,,,,,,,,,,,1,1,2,,,,1,1,1
15711,2,4,1,6,2,2,,2,2,2,2,,,,,,,,,,,,,,4,4,
15712,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15713,,1,1,12,1,2,,2,2,2,2,,,,,,,,,,,,,,3,3,
15714,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15715,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15716,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,3
15717,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15718,2,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1
15719,1,,,,,,,,,,,,,,,,,,1,1,6,,,,,,
15720,2,,,,,,,,,,,,,,,,,,,,,2,,,2,2,
15721,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1
15722,1,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1
15723,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15724,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15725,1,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
15726,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,
15727,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,
15728,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15729,2,6,1,12,1,,,,,,,,,,,,,,,,,,,,1,1,1
15730,1,,,,,,,,,,,,2,2,2,2,,2,1,1,1,,,,2,2,1
15731,,,,,,,,,,,,,,,,,,,,,,,,,,,
15732,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15733,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15734,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15735,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,1
15736,1,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1
15737,2,,,,,,,,,,,,,,,,,,,,,,,,,,
15738,2,3,1,,,,,,,,,,,,,,,,,,,,,,2,2,1
15739,2,,,,,,,,,,,,,,,,,,,,,2,,,1,1,1
15740,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
15741,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
